#    L    TT             EE             BB             TE          
  1555   0.513766E+03   0.183217E+02   0.777050E-01   0.475234E+01
  1556   0.511052E+03   0.184114E+02   0.776192E-01   0.457597E+01
  1557   0.508360E+03   0.185000E+02   0.775335E-01   0.439206E+01
  1558   0.505693E+03   0.185872E+02   0.774479E-01   0.420066E+01
  1559   0.503050E+03   0.186733E+02   0.773624E-01   0.400198E+01
  1560   0.500431E+03   0.187581E+02   0.772769E-01   0.379599E+01
  1561   0.497836E+03   0.188415E+02   0.771916E-01   0.358304E+01
  1562   0.495268E+03   0.189236E+02   0.771064E-01   0.336309E+01
  1563   0.492724E+03   0.190043E+02   0.770213E-01   0.313636E+01
  1564   0.490208E+03   0.190835E+02   0.769364E-01   0.290294E+01
  1565   0.487718E+03   0.191613E+02   0.768516E-01   0.266305E+01
  1566   0.485255E+03   0.192376E+02   0.767669E-01   0.241672E+01
  1567   0.482819E+03   0.193124E+02   0.766825E-01   0.216415E+01
  1568   0.480410E+03   0.193857E+02   0.765982E-01   0.190539E+01
  1569   0.478030E+03   0.194573E+02   0.765140E-01   0.164069E+01
  1570   0.475678E+03   0.195273E+02   0.764301E-01   0.137018E+01
  1571   0.473355E+03   0.195956E+02   0.763464E-01   0.109392E+01
  1572   0.471060E+03   0.196623E+02   0.762629E-01   0.812093E+00
  1573   0.468795E+03   0.197272E+02   0.761796E-01   0.524852E+00
  1574   0.466559E+03   0.197903E+02   0.760965E-01   0.232383E+00
  1575   0.464353E+03   0.198517E+02   0.760137E-01  -0.651562E-01
  1576   0.462176E+03   0.199114E+02   0.759311E-01  -0.367579E+00
  1577   0.460031E+03   0.199692E+02   0.758487E-01  -0.674734E+00
  1578   0.457916E+03   0.200253E+02   0.757666E-01  -0.986430E+00
  1579   0.455833E+03   0.200794E+02   0.756848E-01  -0.130252E+01
  1580   0.453780E+03   0.201317E+02   0.756033E-01  -0.162283E+01
  1581   0.451759E+03   0.201822E+02   0.755220E-01  -0.194722E+01
  1582   0.449770E+03   0.202308E+02   0.754411E-01  -0.227552E+01
  1583   0.447813E+03   0.202774E+02   0.753604E-01  -0.260760E+01
  1584   0.445887E+03   0.203221E+02   0.752800E-01  -0.294329E+01
  1585   0.443992E+03   0.203647E+02   0.752000E-01  -0.328243E+01
  1586   0.442131E+03   0.204054E+02   0.751203E-01  -0.362489E+01
  1587   0.440301E+03   0.204441E+02   0.750409E-01  -0.397049E+01
  1588   0.438503E+03   0.204807E+02   0.749618E-01  -0.431906E+01
  1589   0.436738E+03   0.205152E+02   0.748831E-01  -0.467045E+01
  1590   0.435005E+03   0.205477E+02   0.748047E-01  -0.502447E+01
  1591   0.433304E+03   0.205782E+02   0.747267E-01  -0.538097E+01
  1592   0.431636E+03   0.206065E+02   0.746490E-01  -0.573978E+01
  1593   0.430001E+03   0.206327E+02   0.745718E-01  -0.610074E+01
  1594   0.428398E+03   0.206568E+02   0.744948E-01  -0.646367E+01
  1595   0.426828E+03   0.206788E+02   0.744183E-01  -0.682840E+01
  1596   0.425290E+03   0.206986E+02   0.743421E-01  -0.719476E+01
  1597   0.423785E+03   0.207163E+02   0.742664E-01  -0.756260E+01
  1598   0.422313E+03   0.207318E+02   0.741910E-01  -0.793173E+01
  1599   0.420872E+03   0.207452E+02   0.741160E-01  -0.830198E+01
  1600   0.419465E+03   0.207564E+02   0.740414E-01  -0.867318E+01
  1601   0.418090E+03   0.207654E+02   0.739673E-01  -0.904519E+01
  1602   0.416747E+03   0.207722E+02   0.738935E-01  -0.941786E+01
  1603   0.415436E+03   0.207768E+02   0.738202E-01  -0.979102E+01
  1604   0.414158E+03   0.207793E+02   0.737473E-01  -0.101645E+02
  1605   0.412912E+03   0.207795E+02   0.736748E-01  -0.105383E+02
  1606   0.411697E+03   0.207775E+02   0.736028E-01  -0.109121E+02
  1607   0.410514E+03   0.207733E+02   0.735312E-01  -0.112858E+02
  1608   0.409363E+03   0.207668E+02   0.734600E-01  -0.116594E+02
  1609   0.408243E+03   0.207581E+02   0.733892E-01  -0.120324E+02
  1610   0.407154E+03   0.207472E+02   0.733190E-01  -0.124050E+02
  1611   0.406097E+03   0.207343E+02   0.732491E-01  -0.127768E+02
  1612   0.405071E+03   0.207191E+02   0.731797E-01  -0.131477E+02
  1613   0.404075E+03   0.207018E+02   0.731107E-01  -0.135176E+02
  1614   0.403111E+03   0.206825E+02   0.730422E-01  -0.138862E+02
  1615   0.402176E+03   0.206610E+02   0.729742E-01  -0.142535E+02
  1616   0.401273E+03   0.206374E+02   0.729066E-01  -0.146194E+02
  1617   0.400399E+03   0.206117E+02   0.728395E-01  -0.149836E+02
  1618   0.399555E+03   0.205839E+02   0.727728E-01  -0.153461E+02
  1619   0.398741E+03   0.205540E+02   0.727066E-01  -0.157067E+02
  1620   0.397955E+03   0.205221E+02   0.726408E-01  -0.160652E+02
  1621   0.397199E+03   0.204880E+02   0.725755E-01  -0.164216E+02
  1622   0.396471E+03   0.204519E+02   0.725106E-01  -0.167757E+02
  1623   0.395772E+03   0.204138E+02   0.724463E-01  -0.171274E+02
  1624   0.395100E+03   0.203736E+02   0.723823E-01  -0.174765E+02
  1625   0.394457E+03   0.203314E+02   0.723189E-01  -0.178229E+02
  1626   0.393841E+03   0.202873E+02   0.722558E-01  -0.181665E+02
  1627   0.393252E+03   0.202412E+02   0.721933E-01  -0.185070E+02
  1628   0.392691E+03   0.201932E+02   0.721312E-01  -0.188444E+02
  1629   0.392156E+03   0.201432E+02   0.720695E-01  -0.191787E+02
  1630   0.391646E+03   0.200913E+02   0.720083E-01  -0.195095E+02
  1631   0.391163E+03   0.200375E+02   0.719476E-01  -0.198369E+02
  1632   0.390705E+03   0.199819E+02   0.718873E-01  -0.201607E+02
  1633   0.390272E+03   0.199244E+02   0.718275E-01  -0.204808E+02
  1634   0.389864E+03   0.198650E+02   0.717681E-01  -0.207970E+02
  1635   0.389480E+03   0.198038E+02   0.717091E-01  -0.211094E+02
  1636   0.389119E+03   0.197407E+02   0.716506E-01  -0.214176E+02
  1637   0.388783E+03   0.196760E+02   0.715925E-01  -0.217217E+02
  1638   0.388469E+03   0.196094E+02   0.715348E-01  -0.220215E+02
  1639   0.388179E+03   0.195411E+02   0.714776E-01  -0.223169E+02
  1640   0.387910E+03   0.194712E+02   0.714208E-01  -0.226080E+02
  1641   0.387663E+03   0.193996E+02   0.713645E-01  -0.228943E+02
  1642   0.387438E+03   0.193264E+02   0.713085E-01  -0.231760E+02
  1643   0.387233E+03   0.192516E+02   0.712530E-01  -0.234530E+02
  1644   0.387050E+03   0.191754E+02   0.711979E-01  -0.237250E+02
  1645   0.386886E+03   0.190975E+02   0.711431E-01  -0.239920E+02
  1646   0.386742E+03   0.190180E+02   0.710888E-01  -0.242541E+02
  1647   0.386617E+03   0.189372E+02   0.710349E-01  -0.245110E+02
  1648   0.386511E+03   0.188549E+02   0.709814E-01  -0.247626E+02
  1649   0.386423E+03   0.187711E+02   0.709283E-01  -0.250089E+02
  1650   0.386353E+03   0.186859E+02   0.708756E-01  -0.252498E+02
  1651   0.386300E+03   0.185993E+02   0.708233E-01  -0.254853E+02
  1652   0.386264E+03   0.185114E+02   0.707713E-01  -0.257152E+02
  1653   0.386244E+03   0.184222E+02   0.707197E-01  -0.259395E+02
  1654   0.386240E+03   0.183316E+02   0.706685E-01  -0.261582E+02
  1655   0.386252E+03   0.182399E+02   0.706176E-01  -0.263711E+02
  1656   0.386278E+03   0.181469E+02   0.705671E-01  -0.265783E+02
  1657   0.386319E+03   0.180528E+02   0.705170E-01  -0.267796E+02
  1658   0.386374E+03   0.179574E+02   0.704672E-01  -0.269751E+02
  1659   0.386443E+03   0.178610E+02   0.704177E-01  -0.271646E+02
  1660   0.386525E+03   0.177635E+02   0.703686E-01  -0.273482E+02
  1661   0.386620E+03   0.176649E+02   0.703198E-01  -0.275258E+02
  1662   0.386727E+03   0.175654E+02   0.702714E-01  -0.276973E+02
  1663   0.386845E+03   0.174648E+02   0.702232E-01  -0.278628E+02
  1664   0.386975E+03   0.173634E+02   0.701754E-01  -0.280222E+02
  1665   0.387116E+03   0.172610E+02   0.701279E-01  -0.281753E+02
  1666   0.387267E+03   0.171577E+02   0.700807E-01  -0.283223E+02
  1667   0.387427E+03   0.170537E+02   0.700338E-01  -0.284631E+02
  1668   0.387597E+03   0.169487E+02   0.699871E-01  -0.285976E+02
  1669   0.387776E+03   0.168430E+02   0.699408E-01  -0.287258E+02
  1670   0.387963E+03   0.167365E+02   0.698947E-01  -0.288476E+02
  1671   0.388157E+03   0.166293E+02   0.698490E-01  -0.289632E+02
  1672   0.388359E+03   0.165215E+02   0.698034E-01  -0.290724E+02
  1673   0.388568E+03   0.164130E+02   0.697582E-01  -0.291753E+02
  1674   0.388783E+03   0.163039E+02   0.697132E-01  -0.292718E+02
  1675   0.389004E+03   0.161944E+02   0.696684E-01  -0.293620E+02
  1676   0.389231E+03   0.160843E+02   0.696239E-01  -0.294459E+02
  1677   0.389462E+03   0.159739E+02   0.695796E-01  -0.295235E+02
  1678   0.389699E+03   0.158630E+02   0.695355E-01  -0.295948E+02
  1679   0.389939E+03   0.157517E+02   0.694917E-01  -0.296597E+02
  1680   0.390183E+03   0.156402E+02   0.694480E-01  -0.297183E+02
  1681   0.390430E+03   0.155283E+02   0.694046E-01  -0.297706E+02
  1682   0.390680E+03   0.154162E+02   0.693614E-01  -0.298166E+02
  1683   0.390931E+03   0.153038E+02   0.693183E-01  -0.298563E+02
  1684   0.391184E+03   0.151912E+02   0.692755E-01  -0.298897E+02
  1685   0.391438E+03   0.150784E+02   0.692328E-01  -0.299167E+02
  1686   0.391693E+03   0.149656E+02   0.691903E-01  -0.299375E+02
  1687   0.391948E+03   0.148526E+02   0.691479E-01  -0.299522E+02
  1688   0.392204E+03   0.147396E+02   0.691057E-01  -0.299606E+02
  1689   0.392458E+03   0.146265E+02   0.690637E-01  -0.299628E+02
  1690   0.392711E+03   0.145135E+02   0.690217E-01  -0.299589E+02
  1691   0.392963E+03   0.144005E+02   0.689799E-01  -0.299489E+02
  1692   0.393213E+03   0.142877E+02   0.689383E-01  -0.299328E+02
  1693   0.393459E+03   0.141749E+02   0.688967E-01  -0.299108E+02
  1694   0.393704E+03   0.140624E+02   0.688553E-01  -0.298826E+02
  1695   0.393944E+03   0.139501E+02   0.688139E-01  -0.298484E+02
  1696   0.394181E+03   0.138379E+02   0.687727E-01  -0.298083E+02
  1697   0.394414E+03   0.137260E+02   0.687315E-01  -0.297624E+02
  1698   0.394641E+03   0.136144E+02   0.686904E-01  -0.297104E+02
  1699   0.394863E+03   0.135031E+02   0.686493E-01  -0.296528E+02
  1700   0.395080E+03   0.133922E+02   0.686083E-01  -0.295893E+02
  1701   0.395290E+03   0.132817E+02   0.685674E-01  -0.295201E+02
  1702   0.395495E+03   0.131716E+02   0.685265E-01  -0.294453E+02
  1703   0.395693E+03   0.130621E+02   0.684857E-01  -0.293650E+02
  1704   0.395883E+03   0.129530E+02   0.684448E-01  -0.292792E+02
  1705   0.396068E+03   0.128445E+02   0.684040E-01  -0.291881E+02
  1706   0.396244E+03   0.127366E+02   0.683632E-01  -0.290916E+02
  1707   0.396412E+03   0.126293E+02   0.683224E-01  -0.289898E+02
  1708   0.396571E+03   0.125226E+02   0.682816E-01  -0.288828E+02
  1709   0.396723E+03   0.124166E+02   0.682408E-01  -0.287706E+02
  1710   0.396866E+03   0.123113E+02   0.682000E-01  -0.286533E+02
  1711   0.397000E+03   0.122067E+02   0.681591E-01  -0.285310E+02
  1712   0.397123E+03   0.121029E+02   0.681182E-01  -0.284038E+02
  1713   0.397237E+03   0.119998E+02   0.680773E-01  -0.282717E+02
  1714   0.397341E+03   0.118975E+02   0.680363E-01  -0.281347E+02
  1715   0.397434E+03   0.117960E+02   0.679952E-01  -0.279932E+02
  1716   0.397518E+03   0.116955E+02   0.679541E-01  -0.278469E+02
  1717   0.397589E+03   0.115958E+02   0.679129E-01  -0.276961E+02
  1718   0.397650E+03   0.114970E+02   0.678717E-01  -0.275409E+02
  1719   0.397700E+03   0.113991E+02   0.678303E-01  -0.273813E+02
  1720   0.397737E+03   0.113022E+02   0.677888E-01  -0.272174E+02
  1721   0.397763E+03   0.112063E+02   0.677473E-01  -0.270493E+02
  1722   0.397777E+03   0.111113E+02   0.677056E-01  -0.268771E+02
  1723   0.397778E+03   0.110175E+02   0.676639E-01  -0.267010E+02
  1724   0.397768E+03   0.109247E+02   0.676220E-01  -0.265209E+02
  1725   0.397744E+03   0.108330E+02   0.675800E-01  -0.263371E+02
  1726   0.397707E+03   0.107424E+02   0.675378E-01  -0.261495E+02
  1727   0.397657E+03   0.106530E+02   0.674955E-01  -0.259583E+02
  1728   0.397594E+03   0.105646E+02   0.674531E-01  -0.257635E+02
  1729   0.397517E+03   0.104775E+02   0.674105E-01  -0.255654E+02
  1730   0.397426E+03   0.103916E+02   0.673678E-01  -0.253638E+02
  1731   0.397321E+03   0.103069E+02   0.673249E-01  -0.251590E+02
  1732   0.397202E+03   0.102233E+02   0.672818E-01  -0.249511E+02
  1733   0.397068E+03   0.101411E+02   0.672386E-01  -0.247400E+02
  1734   0.396920E+03   0.100601E+02   0.671952E-01  -0.245260E+02
  1735   0.396756E+03   0.998032E+01   0.671516E-01  -0.243091E+02
  1736   0.396578E+03   0.990191E+01   0.671078E-01  -0.240895E+02
  1737   0.396385E+03   0.982484E+01   0.670638E-01  -0.238673E+02
  1738   0.396178E+03   0.974908E+01   0.670197E-01  -0.236426E+02
  1739   0.395955E+03   0.967471E+01   0.669753E-01  -0.234156E+02
  1740   0.395717E+03   0.960171E+01   0.669307E-01  -0.231863E+02
  1741   0.395465E+03   0.953009E+01   0.668859E-01  -0.229547E+02
  1742   0.395197E+03   0.945989E+01   0.668409E-01  -0.227213E+02
  1743   0.394913E+03   0.939105E+01   0.667957E-01  -0.224858E+02
  1744   0.394614E+03   0.932370E+01   0.667503E-01  -0.222485E+02
  1745   0.394300E+03   0.925776E+01   0.667046E-01  -0.220094E+02
  1746   0.393969E+03   0.919330E+01   0.666587E-01  -0.217687E+02
  1747   0.393622E+03   0.913023E+01   0.666126E-01  -0.215263E+02
  1748   0.393261E+03   0.906870E+01   0.665662E-01  -0.212827E+02
  1749   0.392882E+03   0.900862E+01   0.665196E-01  -0.210376E+02
  1750   0.392488E+03   0.894999E+01   0.664728E-01  -0.207913E+02
  1751   0.392077E+03   0.889288E+01   0.664257E-01  -0.205440E+02
  1752   0.391651E+03   0.883728E+01   0.663784E-01  -0.202957E+02
  1753   0.391209E+03   0.878317E+01   0.663308E-01  -0.200464E+02
  1754   0.390751E+03   0.873057E+01   0.662829E-01  -0.197964E+02
  1755   0.390277E+03   0.867953E+01   0.662348E-01  -0.195457E+02
  1756   0.389787E+03   0.862997E+01   0.661864E-01  -0.192944E+02
  1757   0.389280E+03   0.858196E+01   0.661378E-01  -0.190426E+02
  1758   0.388758E+03   0.853543E+01   0.660889E-01  -0.187904E+02
  1759   0.388219E+03   0.849048E+01   0.660397E-01  -0.185380E+02
  1760   0.387665E+03   0.844705E+01   0.659903E-01  -0.182853E+02
  1761   0.387095E+03   0.840514E+01   0.659406E-01  -0.180325E+02
  1762   0.386509E+03   0.836477E+01   0.658906E-01  -0.177796E+02
  1763   0.385907E+03   0.832593E+01   0.658403E-01  -0.175270E+02
  1764   0.385290E+03   0.828861E+01   0.657898E-01  -0.172745E+02
  1765   0.384657E+03   0.825283E+01   0.657389E-01  -0.170223E+02
  1766   0.384010E+03   0.821859E+01   0.656878E-01  -0.167706E+02
  1767   0.383346E+03   0.818587E+01   0.656364E-01  -0.165193E+02
  1768   0.382669E+03   0.815468E+01   0.655847E-01  -0.162687E+02
  1769   0.381976E+03   0.812502E+01   0.655328E-01  -0.160188E+02
  1770   0.381269E+03   0.809688E+01   0.654805E-01  -0.157698E+02
  1771   0.380548E+03   0.807026E+01   0.654279E-01  -0.155217E+02
  1772   0.379812E+03   0.804515E+01   0.653751E-01  -0.152746E+02
  1773   0.379062E+03   0.802153E+01   0.653219E-01  -0.150285E+02
  1774   0.378297E+03   0.799941E+01   0.652685E-01  -0.147837E+02
  1775   0.377519E+03   0.797878E+01   0.652147E-01  -0.145400E+02
  1776   0.376726E+03   0.795965E+01   0.651607E-01  -0.142979E+02
  1777   0.375920E+03   0.794198E+01   0.651064E-01  -0.140571E+02
  1778   0.375101E+03   0.792578E+01   0.650517E-01  -0.138178E+02
  1779   0.374268E+03   0.791104E+01   0.649968E-01  -0.135802E+02
  1780   0.373422E+03   0.789774E+01   0.649416E-01  -0.133443E+02
  1781   0.372563E+03   0.788588E+01   0.648861E-01  -0.131102E+02
  1782   0.371691E+03   0.787545E+01   0.648302E-01  -0.128781E+02
  1783   0.370806E+03   0.786645E+01   0.647741E-01  -0.126478E+02
  1784   0.369910E+03   0.785884E+01   0.647177E-01  -0.124196E+02
  1785   0.369000E+03   0.785262E+01   0.646610E-01  -0.121936E+02
  1786   0.368080E+03   0.784779E+01   0.646040E-01  -0.119698E+02
  1787   0.367148E+03   0.784432E+01   0.645467E-01  -0.117483E+02
  1788   0.366204E+03   0.784221E+01   0.644891E-01  -0.115291E+02
  1789   0.365249E+03   0.784143E+01   0.644312E-01  -0.113125E+02
  1790   0.364283E+03   0.784198E+01   0.643730E-01  -0.110983E+02
  1791   0.363306E+03   0.784385E+01   0.643146E-01  -0.108867E+02
  1792   0.362318E+03   0.784700E+01   0.642558E-01  -0.106778E+02
  1793   0.361321E+03   0.785143E+01   0.641968E-01  -0.104717E+02
  1794   0.360312E+03   0.785711E+01   0.641375E-01  -0.102684E+02
  1795   0.359294E+03   0.786405E+01   0.640778E-01  -0.100679E+02
  1796   0.358265E+03   0.787221E+01   0.640180E-01  -0.987039E+01
  1797   0.357227E+03   0.788157E+01   0.639578E-01  -0.967593E+01
  1798   0.356180E+03   0.789212E+01   0.638974E-01  -0.948460E+01
  1799   0.355124E+03   0.790384E+01   0.638367E-01  -0.929629E+01
  1800   0.354059E+03   0.791671E+01   0.637757E-01  -0.911128E+01
  1801   0.352986E+03   0.793072E+01   0.637144E-01  -0.892953E+01
  1802   0.351905E+03   0.794584E+01   0.636529E-01  -0.875110E+01
  1803   0.350816E+03   0.796206E+01   0.635912E-01  -0.857606E+01
  1804   0.349720E+03   0.797935E+01   0.635291E-01  -0.840447E+01
  1805   0.348617E+03   0.799770E+01   0.634668E-01  -0.823634E+01
  1806   0.347507E+03   0.801709E+01   0.634043E-01  -0.807174E+01
  1807   0.346391E+03   0.803750E+01   0.633416E-01  -0.791069E+01
  1808   0.345267E+03   0.805890E+01   0.632785E-01  -0.775324E+01
  1809   0.344138E+03   0.808128E+01   0.632153E-01  -0.759944E+01
  1810   0.343002E+03   0.810461E+01   0.631518E-01  -0.744934E+01
  1811   0.341861E+03   0.812888E+01   0.630881E-01  -0.730295E+01
  1812   0.340714E+03   0.815405E+01   0.630242E-01  -0.716030E+01
  1813   0.339562E+03   0.818011E+01   0.629600E-01  -0.702145E+01
  1814   0.338404E+03   0.820705E+01   0.628956E-01  -0.688640E+01
  1815   0.337243E+03   0.823483E+01   0.628310E-01  -0.675520E+01
  1816   0.336077E+03   0.826343E+01   0.627662E-01  -0.662787E+01
  1817   0.334908E+03   0.829283E+01   0.627012E-01  -0.650446E+01
  1818   0.333735E+03   0.832302E+01   0.626360E-01  -0.638496E+01
  1819   0.332558E+03   0.835396E+01   0.625707E-01  -0.626942E+01
  1820   0.331378E+03   0.838562E+01   0.625051E-01  -0.615784E+01
  1821   0.330196E+03   0.841796E+01   0.624393E-01  -0.605026E+01
  1822   0.329011E+03   0.845104E+01   0.623734E-01  -0.594668E+01
  1823   0.327823E+03   0.848477E+01   0.623072E-01  -0.584715E+01
  1824   0.326633E+03   0.851909E+01   0.622410E-01  -0.575168E+01
  1825   0.325442E+03   0.855401E+01   0.621745E-01  -0.566026E+01
  1826   0.324249E+03   0.858960E+01   0.621079E-01  -0.557291E+01
  1827   0.323055E+03   0.862566E+01   0.620411E-01  -0.548963E+01
  1828   0.321860E+03   0.866226E+01   0.619742E-01  -0.541042E+01
  1829   0.320665E+03   0.869943E+01   0.619071E-01  -0.533529E+01
  1830   0.319469E+03   0.873708E+01   0.618399E-01  -0.526425E+01
  1831   0.318274E+03   0.877517E+01   0.617726E-01  -0.519730E+01
  1832   0.317080E+03   0.881369E+01   0.617051E-01  -0.513444E+01
  1833   0.315887E+03   0.885258E+01   0.616375E-01  -0.507566E+01
  1834   0.314694E+03   0.889193E+01   0.615698E-01  -0.502096E+01
  1835   0.313503E+03   0.893160E+01   0.615019E-01  -0.497034E+01
  1836   0.312314E+03   0.897159E+01   0.614340E-01  -0.492380E+01
  1837   0.311126E+03   0.901192E+01   0.613659E-01  -0.488132E+01
  1838   0.309941E+03   0.905252E+01   0.612978E-01  -0.484292E+01
  1839   0.308758E+03   0.909340E+01   0.612295E-01  -0.480857E+01
  1840   0.307577E+03   0.913450E+01   0.611612E-01  -0.477826E+01
  1841   0.306400E+03   0.917582E+01   0.610927E-01  -0.475197E+01
  1842   0.305225E+03   0.921724E+01   0.610242E-01  -0.472968E+01
  1843   0.304055E+03   0.925889E+01   0.609556E-01  -0.471138E+01
  1844   0.302887E+03   0.930065E+01   0.608870E-01  -0.469705E+01
  1845   0.301724E+03   0.934246E+01   0.608182E-01  -0.468668E+01
  1846   0.300566E+03   0.938439E+01   0.607494E-01  -0.468024E+01
  1847   0.299412E+03   0.942638E+01   0.606806E-01  -0.467773E+01
  1848   0.298263E+03   0.946837E+01   0.606117E-01  -0.467909E+01
  1849   0.297119E+03   0.951037E+01   0.605427E-01  -0.468433E+01
  1850   0.295980E+03   0.955231E+01   0.604737E-01  -0.469340E+01
  1851   0.294846E+03   0.959420E+01   0.604047E-01  -0.470630E+01
  1852   0.293719E+03   0.963598E+01   0.603356E-01  -0.472301E+01
  1853   0.292597E+03   0.967773E+01   0.602665E-01  -0.474348E+01
  1854   0.291482E+03   0.971925E+01   0.601974E-01  -0.476768E+01
  1855   0.290373E+03   0.976070E+01   0.601282E-01  -0.479555E+01
  1856   0.289271E+03   0.980193E+01   0.600591E-01  -0.482709E+01
  1857   0.288175E+03   0.984303E+01   0.599899E-01  -0.486223E+01
  1858   0.287087E+03   0.988388E+01   0.599207E-01  -0.490094E+01
  1859   0.286006E+03   0.992447E+01   0.598516E-01  -0.494318E+01
  1860   0.284933E+03   0.996482E+01   0.597824E-01  -0.498891E+01
  1861   0.283867E+03   0.100049E+02   0.597132E-01  -0.503808E+01
  1862   0.282810E+03   0.100447E+02   0.596441E-01  -0.509065E+01
  1863   0.281761E+03   0.100842E+02   0.595750E-01  -0.514657E+01
  1864   0.280720E+03   0.101234E+02   0.595059E-01  -0.520581E+01
  1865   0.279688E+03   0.101621E+02   0.594369E-01  -0.526832E+01
  1866   0.278664E+03   0.102005E+02   0.593679E-01  -0.533405E+01
  1867   0.277649E+03   0.102386E+02   0.592989E-01  -0.540296E+01
  1868   0.276643E+03   0.102762E+02   0.592300E-01  -0.547497E+01
  1869   0.275647E+03   0.103133E+02   0.591611E-01  -0.555006E+01
  1870   0.274660E+03   0.103500E+02   0.590923E-01  -0.562815E+01
  1871   0.273682E+03   0.103863E+02   0.590236E-01  -0.570919E+01
  1872   0.272714E+03   0.104220E+02   0.589549E-01  -0.579313E+01
  1873   0.271756E+03   0.104573E+02   0.588863E-01  -0.587991E+01
  1874   0.270807E+03   0.104920E+02   0.588178E-01  -0.596948E+01
  1875   0.269870E+03   0.105261E+02   0.587494E-01  -0.606177E+01
  1876   0.268942E+03   0.105597E+02   0.586810E-01  -0.615671E+01
  1877   0.268025E+03   0.105928E+02   0.586128E-01  -0.625426E+01
  1878   0.267119E+03   0.106252E+02   0.585446E-01  -0.635434E+01
  1879   0.266223E+03   0.106570E+02   0.584766E-01  -0.645690E+01
  1880   0.265337E+03   0.106883E+02   0.584086E-01  -0.656188E+01
  1881   0.264463E+03   0.107188E+02   0.583408E-01  -0.666920E+01
  1882   0.263600E+03   0.107486E+02   0.582731E-01  -0.677882E+01
  1883   0.262748E+03   0.107779E+02   0.582056E-01  -0.689065E+01
  1884   0.261906E+03   0.108064E+02   0.581381E-01  -0.700465E+01
  1885   0.261076E+03   0.108342E+02   0.580708E-01  -0.712076E+01
  1886   0.260259E+03   0.108612E+02   0.580036E-01  -0.723890E+01
  1887   0.259451E+03   0.108876E+02   0.579366E-01  -0.735902E+01
  1888   0.258656E+03   0.109132E+02   0.578697E-01  -0.748103E+01
  1889   0.257871E+03   0.109380E+02   0.578030E-01  -0.760487E+01
  1890   0.257099E+03   0.109620E+02   0.577365E-01  -0.773046E+01
  1891   0.256338E+03   0.109852E+02   0.576700E-01  -0.785773E+01
  1892   0.255590E+03   0.110076E+02   0.576038E-01  -0.798659E+01
  1893   0.254853E+03   0.110292E+02   0.575377E-01  -0.811698E+01
  1894   0.254127E+03   0.110500E+02   0.574718E-01  -0.824883E+01
  1895   0.253414E+03   0.110700E+02   0.574061E-01  -0.838205E+01
  1896   0.252713E+03   0.110892E+02   0.573405E-01  -0.851658E+01
  1897   0.252024E+03   0.111075E+02   0.572752E-01  -0.865235E+01
  1898   0.251348E+03   0.111248E+02   0.572100E-01  -0.878929E+01
  1899   0.250683E+03   0.111414E+02   0.571450E-01  -0.892734E+01
  1900   0.250031E+03   0.111570E+02   0.570802E-01  -0.906642E+01
  1901   0.249390E+03   0.111717E+02   0.570156E-01  -0.920646E+01
  1902   0.248761E+03   0.111854E+02   0.569512E-01  -0.934740E+01
  1903   0.248145E+03   0.111984E+02   0.568870E-01  -0.948914E+01
  1904   0.247541E+03   0.112102E+02   0.568230E-01  -0.963172E+01
  1905   0.246949E+03   0.112213E+02   0.567592E-01  -0.977491E+01
  1906   0.246369E+03   0.112313E+02   0.566956E-01  -0.991875E+01
  1907   0.245801E+03   0.112405E+02   0.566322E-01  -0.100632E+02
  1908   0.245245E+03   0.112487E+02   0.565690E-01  -0.102081E+02
  1909   0.244702E+03   0.112559E+02   0.565061E-01  -0.103534E+02
  1910   0.244171E+03   0.112622E+02   0.564433E-01  -0.104991E+02
  1911   0.243651E+03   0.112675E+02   0.563808E-01  -0.106451E+02
  1912   0.243143E+03   0.112719E+02   0.563185E-01  -0.107912E+02
  1913   0.242648E+03   0.112752E+02   0.562564E-01  -0.109376E+02
  1914   0.242163E+03   0.112776E+02   0.561946E-01  -0.110840E+02
  1915   0.241691E+03   0.112791E+02   0.561329E-01  -0.112305E+02
  1916   0.241231E+03   0.112794E+02   0.560715E-01  -0.113770E+02
  1917   0.240782E+03   0.112789E+02   0.560103E-01  -0.115232E+02
  1918   0.240345E+03   0.112774E+02   0.559493E-01  -0.116694E+02
  1919   0.239920E+03   0.112749E+02   0.558886E-01  -0.118153E+02
  1920   0.239506E+03   0.112715E+02   0.558281E-01  -0.119609E+02
  1921   0.239104E+03   0.112671E+02   0.557678E-01  -0.121060E+02
  1922   0.238713E+03   0.112616E+02   0.557077E-01  -0.122508E+02
  1923   0.238333E+03   0.112553E+02   0.556479E-01  -0.123950E+02
  1924   0.237966E+03   0.112480E+02   0.555883E-01  -0.125387E+02
  1925   0.237608E+03   0.112398E+02   0.555289E-01  -0.126817E+02
  1926   0.237262E+03   0.112305E+02   0.554698E-01  -0.128241E+02
  1927   0.236927E+03   0.112204E+02   0.554109E-01  -0.129656E+02
  1928   0.236603E+03   0.112093E+02   0.553522E-01  -0.131063E+02
  1929   0.236289E+03   0.111972E+02   0.552938E-01  -0.132461E+02
  1930   0.235986E+03   0.111841E+02   0.552356E-01  -0.133850E+02
  1931   0.235694E+03   0.111701E+02   0.551776E-01  -0.135228E+02
  1932   0.235411E+03   0.111553E+02   0.551199E-01  -0.136596E+02
