 a		phi		phidot		fde
    0.224838E-01   -0.452625E+00   -0.415751E-03    0.958516E+00
    0.225564E-01   -0.452857E+00   -0.165419E-03    0.958900E+00
    0.226293E-01   -0.452889E+00    0.842978E-04    0.959281E+00
    0.227024E-01   -0.452724E+00    0.333189E-03    0.959659E+00
    0.227757E-01   -0.452363E+00    0.581047E-03    0.960031E+00
    0.228492E-01   -0.451809E+00    0.827668E-03    0.960399E+00
    0.229230E-01   -0.451063E+00    0.107286E-02    0.960759E+00
    0.229971E-01   -0.450128E+00    0.131642E-02    0.961113E+00
    0.230713E-01   -0.449006E+00    0.155816E-02    0.961460E+00
    0.231458E-01   -0.447701E+00    0.179791E-02    0.961798E+00
    0.232206E-01   -0.446214E+00    0.203549E-02    0.962127E+00
    0.232956E-01   -0.444547E+00    0.227073E-02    0.962447E+00
    0.233708E-01   -0.442705E+00    0.250347E-02    0.962757E+00
    0.234463E-01   -0.440688E+00    0.273353E-02    0.963057E+00
    0.235220E-01   -0.438501E+00    0.296078E-02    0.963347E+00
    0.235980E-01   -0.436146E+00    0.318507E-02    0.963626E+00
    0.236742E-01   -0.433625E+00    0.340625E-02    0.963893E+00
    0.237506E-01   -0.430942E+00    0.362420E-02    0.964150E+00
    0.238273E-01   -0.428099E+00    0.383877E-02    0.964395E+00
    0.239043E-01   -0.425099E+00    0.404985E-02    0.964628E+00
    0.239815E-01   -0.421944E+00    0.425731E-02    0.964850E+00
    0.240589E-01   -0.418639E+00    0.446105E-02    0.965059E+00
    0.241366E-01   -0.415185E+00    0.466096E-02    0.965257E+00
    0.242146E-01   -0.411585E+00    0.485693E-02    0.965442E+00
    0.242928E-01   -0.407842E+00    0.504887E-02    0.965616E+00
    0.243712E-01   -0.403958E+00    0.523667E-02    0.965777E+00
    0.244499E-01   -0.399937E+00    0.542026E-02    0.965926E+00
    0.245289E-01   -0.395781E+00    0.559955E-02    0.966063E+00
    0.246081E-01   -0.391492E+00    0.577446E-02    0.966187E+00
    0.246876E-01   -0.387074E+00    0.594492E-02    0.966299E+00
    0.247673E-01   -0.382529E+00    0.611085E-02    0.966400E+00
    0.248473E-01   -0.377859E+00    0.627219E-02    0.966487E+00
    0.249275E-01   -0.373068E+00    0.642888E-02    0.966563E+00
    0.250080E-01   -0.368157E+00    0.658086E-02    0.966627E+00
    0.250888E-01   -0.363129E+00    0.672807E-02    0.966678E+00
    0.251698E-01   -0.357987E+00    0.687047E-02    0.966718E+00
    0.252511E-01   -0.352733E+00    0.700802E-02    0.966745E+00
    0.253327E-01   -0.347370E+00    0.714066E-02    0.966761E+00
    0.254145E-01   -0.341900E+00    0.726837E-02    0.966764E+00
    0.254965E-01   -0.336326E+00    0.739111E-02    0.966756E+00
    0.255789E-01   -0.330650E+00    0.750885E-02    0.966736E+00
    0.256615E-01   -0.324874E+00    0.762156E-02    0.966704E+00
    0.257444E-01   -0.319002E+00    0.772923E-02    0.966660E+00
    0.258275E-01   -0.313034E+00    0.783184E-02    0.966605E+00
    0.259109E-01   -0.306975E+00    0.792937E-02    0.966538E+00
    0.259946E-01   -0.300826E+00    0.802181E-02    0.966459E+00
    0.260785E-01   -0.294590E+00    0.810917E-02    0.966369E+00
    0.261628E-01   -0.288268E+00    0.819143E-02    0.966268E+00
    0.262473E-01   -0.281865E+00    0.826862E-02    0.966155E+00
    0.263320E-01   -0.275381E+00    0.834073E-02    0.966031E+00
    0.264171E-01   -0.268820E+00    0.840777E-02    0.965895E+00
    0.265024E-01   -0.262184E+00    0.846978E-02    0.965749E+00
    0.265880E-01   -0.255476E+00    0.852677E-02    0.965592E+00
    0.266738E-01   -0.248697E+00    0.857878E-02    0.965423E+00
    0.267600E-01   -0.241851E+00    0.862583E-02    0.965244E+00
    0.268464E-01   -0.234940E+00    0.866797E-02    0.965054E+00
    0.269331E-01   -0.227966E+00    0.870524E-02    0.964854E+00
    0.270201E-01   -0.220933E+00    0.873770E-02    0.964643E+00
    0.271073E-01   -0.213842E+00    0.876540E-02    0.964422E+00
    0.271949E-01   -0.206696E+00    0.878841E-02    0.964191E+00
    0.272827E-01   -0.199498E+00    0.880680E-02    0.963950E+00
    0.273708E-01   -0.192250E+00    0.882064E-02    0.963699E+00
    0.274592E-01   -0.184956E+00    0.883002E-02    0.963438E+00
    0.275479E-01   -0.177617E+00    0.883504E-02    0.963168E+00
    0.276368E-01   -0.170236E+00    0.883578E-02    0.962889E+00
    0.277261E-01   -0.162816E+00    0.883236E-02    0.962601E+00
    0.278156E-01   -0.155359E+00    0.882489E-02    0.962304E+00
    0.279055E-01   -0.147868E+00    0.881348E-02    0.961999E+00
    0.279956E-01   -0.140346E+00    0.879828E-02    0.961686E+00
    0.280860E-01   -0.132795E+00    0.877940E-02    0.961364E+00
    0.281767E-01   -0.125218E+00    0.875701E-02    0.961035E+00
    0.282677E-01   -0.117617E+00    0.873125E-02    0.960699E+00
    0.283590E-01   -0.109994E+00    0.870228E-02    0.960356E+00
    0.284506E-01   -0.102352E+00    0.867028E-02    0.960006E+00
    0.285424E-01   -0.946940E-01    0.863542E-02    0.959649E+00
    0.286346E-01   -0.870211E-01    0.859788E-02    0.959286E+00
    0.287271E-01   -0.793359E-01    0.855787E-02    0.958918E+00
    0.288199E-01   -0.716403E-01    0.851559E-02    0.958544E+00
    0.289129E-01   -0.639365E-01    0.847125E-02    0.958165E+00
    0.290063E-01   -0.562261E-01    0.842506E-02    0.957780E+00
    0.291000E-01   -0.485109E-01    0.837728E-02    0.957391E+00
    0.291940E-01   -0.407924E-01    0.832812E-02    0.956998E+00
    0.292882E-01   -0.330720E-01    0.827784E-02    0.956601E+00
    0.293828E-01   -0.253507E-01    0.822670E-02    0.956199E+00
    0.294777E-01   -0.176297E-01    0.817495E-02    0.955794E+00
    0.295729E-01   -0.990950E-02    0.812289E-02    0.955384E+00
    0.296684E-01   -0.219076E-02    0.807078E-02    0.954972E+00
    0.297642E-01    0.552634E-02    0.801888E-02    0.954555E+00
    0.298604E-01    0.132416E-01    0.796710E-02    0.954135E+00
    0.299568E-01    0.209548E-01    0.791512E-02    0.953711E+00
    0.300535E-01    0.286650E-01    0.786260E-02    0.953284E+00
    0.301506E-01    0.363713E-01    0.780923E-02    0.952854E+00
    0.302480E-01    0.440722E-01    0.775465E-02    0.952420E+00
    0.303456E-01    0.517658E-01    0.769852E-02    0.951985E+00
    0.304436E-01    0.594500E-01    0.764046E-02    0.951547E+00
    0.305420E-01    0.671219E-01    0.758010E-02    0.951107E+00
    0.306406E-01    0.747784E-01    0.751707E-02    0.950668E+00
    0.307396E-01    0.824157E-01    0.745098E-02    0.950228E+00
    0.308388E-01    0.900297E-01    0.738142E-02    0.949790E+00
    0.309384E-01    0.976156E-01    0.730802E-02    0.949355E+00
    0.310383E-01    0.105168E+00    0.723035E-02    0.948923E+00
    0.311386E-01    0.112681E+00    0.714802E-02    0.948497E+00
    0.312391E-01    0.120148E+00    0.706062E-02    0.948079E+00
    0.313400E-01    0.127561E+00    0.696774E-02    0.947670E+00
    0.314412E-01    0.134914E+00    0.686899E-02    0.947272E+00
    0.315428E-01    0.142197E+00    0.676398E-02    0.946887E+00
    0.316446E-01    0.149402E+00    0.665233E-02    0.946519E+00
    0.317468E-01    0.156518E+00    0.653368E-02    0.946169E+00
    0.318494E-01    0.163536E+00    0.640768E-02    0.945839E+00
    0.319522E-01    0.170445E+00    0.627400E-02    0.945534E+00
    0.320554E-01    0.177233E+00    0.613236E-02    0.945254E+00
    0.321589E-01    0.183888E+00    0.598250E-02    0.945003E+00
    0.322628E-01    0.190399E+00    0.582418E-02    0.944784E+00
    0.323670E-01    0.196752E+00    0.565722E-02    0.944598E+00
    0.324715E-01    0.202935E+00    0.548148E-02    0.944449E+00
    0.325764E-01    0.208934E+00    0.529688E-02    0.944337E+00
    0.326816E-01    0.214738E+00    0.510336E-02    0.944266E+00
    0.327871E-01    0.220332E+00    0.490096E-02    0.944235E+00
    0.328930E-01    0.225704E+00    0.468973E-02    0.944247E+00
    0.329992E-01    0.230842E+00    0.446983E-02    0.944301E+00
    0.331058E-01    0.235733E+00    0.424144E-02    0.944398E+00
    0.332127E-01    0.240365E+00    0.400482E-02    0.944537E+00
    0.333200E-01    0.244728E+00    0.376030E-02    0.944717E+00
    0.334276E-01    0.248811E+00    0.350824E-02    0.944937E+00
    0.335355E-01    0.252605E+00    0.324908E-02    0.945195E+00
    0.336438E-01    0.256101E+00    0.298329E-02    0.945489E+00
    0.337525E-01    0.259291E+00    0.271142E-02    0.945816E+00
    0.338615E-01    0.262170E+00    0.243404E-02    0.946173E+00
    0.339708E-01    0.264730E+00    0.215176E-02    0.946556E+00
    0.340805E-01    0.266969E+00    0.186522E-02    0.946962E+00
    0.341906E-01    0.268882E+00    0.157510E-02    0.947387E+00
    0.343010E-01    0.270466E+00    0.128208E-02    0.947828E+00
    0.344118E-01    0.271721E+00    0.986879E-03    0.948280E+00
    0.345229E-01    0.272646E+00    0.690200E-03    0.948740E+00
    0.346344E-01    0.273242E+00    0.392762E-03    0.949203E+00
    0.347463E-01    0.273509E+00    0.952785E-04    0.949668E+00
    0.348585E-01    0.273451E+00   -0.201545E-03    0.950129E+00
    0.349711E-01    0.273070E+00   -0.497014E-03    0.950584E+00
    0.350840E-01    0.272371E+00   -0.790450E-03    0.951030E+00
    0.351973E-01    0.271356E+00   -0.108119E-02    0.951464E+00
    0.353110E-01    0.270032E+00   -0.136861E-02    0.951884E+00
    0.354250E-01    0.268404E+00   -0.165208E-02    0.952287E+00
    0.355394E-01    0.266478E+00   -0.193103E-02    0.952671E+00
    0.356542E-01    0.264259E+00   -0.220488E-02    0.953035E+00
    0.357693E-01    0.261755E+00   -0.247312E-02    0.953376E+00
    0.358848E-01    0.258972E+00   -0.273525E-02    0.953694E+00
    0.360007E-01    0.255918E+00   -0.299079E-02    0.953988E+00
    0.361170E-01    0.252600E+00   -0.323932E-02    0.954255E+00
    0.362336E-01    0.249025E+00   -0.348041E-02    0.954497E+00
    0.363506E-01    0.245201E+00   -0.371371E-02    0.954711E+00
    0.364680E-01    0.241136E+00   -0.393887E-02    0.954898E+00
    0.365858E-01    0.236838E+00   -0.415557E-02    0.955057E+00
    0.367040E-01    0.232313E+00   -0.436354E-02    0.955187E+00
    0.368225E-01    0.227572E+00   -0.456252E-02    0.955290E+00
    0.369414E-01    0.222620E+00   -0.475231E-02    0.955364E+00
    0.370607E-01    0.217467E+00   -0.493270E-02    0.955410E+00
    0.371804E-01    0.212120E+00   -0.510354E-02    0.955427E+00
    0.373005E-01    0.206588E+00   -0.526471E-02    0.955417E+00
    0.374209E-01    0.200878E+00   -0.541611E-02    0.955379E+00
    0.375418E-01    0.194999E+00   -0.555766E-02    0.955314E+00
    0.376630E-01    0.188958E+00   -0.568933E-02    0.955222E+00
    0.377847E-01    0.182763E+00   -0.581112E-02    0.955104E+00
    0.379067E-01    0.176424E+00   -0.592304E-02    0.954960E+00
    0.380291E-01    0.169947E+00   -0.602515E-02    0.954790E+00
    0.381519E-01    0.163340E+00   -0.611753E-02    0.954597E+00
    0.382751E-01    0.156612E+00   -0.620029E-02    0.954379E+00
    0.383987E-01    0.149771E+00   -0.627357E-02    0.954138E+00
    0.385227E-01    0.142824E+00   -0.633755E-02    0.953875E+00
    0.386471E-01    0.135780E+00   -0.639244E-02    0.953591E+00
    0.387720E-01    0.128645E+00   -0.643846E-02    0.953286E+00
    0.388972E-01    0.121428E+00   -0.647589E-02    0.952962E+00
    0.390228E-01    0.114137E+00   -0.650501E-02    0.952620E+00
    0.391488E-01    0.106778E+00   -0.652616E-02    0.952260E+00
    0.392752E-01    0.993592E-01   -0.653969E-02    0.951885E+00
    0.394021E-01    0.918874E-01   -0.654599E-02    0.951494E+00
    0.395293E-01    0.843694E-01   -0.654548E-02    0.951089E+00
    0.396570E-01    0.768118E-01   -0.653859E-02    0.950672E+00
    0.397851E-01    0.692208E-01   -0.652581E-02    0.950243E+00
    0.399135E-01    0.616024E-01   -0.650763E-02    0.949804E+00
    0.400424E-01    0.539621E-01   -0.648459E-02    0.949355E+00
    0.401718E-01    0.463050E-01   -0.645724E-02    0.948898E+00
    0.403015E-01    0.386356E-01   -0.642615E-02    0.948434E+00
    0.404316E-01    0.309581E-01   -0.639194E-02    0.947963E+00
    0.405622E-01    0.232758E-01   -0.635522E-02    0.947486E+00
    0.406932E-01    0.155915E-01   -0.631666E-02    0.947005E+00
    0.408246E-01    0.790741E-02   -0.627692E-02    0.946518E+00
    0.409565E-01    0.224740E-03   -0.623671E-02    0.946028E+00
    0.410887E-01   -0.745594E-02   -0.619651E-02    0.945533E+00
    0.412214E-01   -0.151341E-01   -0.615584E-02    0.945034E+00
    0.413546E-01   -0.228083E-01   -0.611394E-02    0.944531E+00
    0.414881E-01   -0.304760E-01   -0.607002E-02    0.944025E+00
    0.416221E-01   -0.381338E-01   -0.602327E-02    0.943517E+00
    0.417565E-01   -0.457768E-01   -0.597286E-02    0.943008E+00
    0.418914E-01   -0.533990E-01   -0.591794E-02    0.942499E+00
    0.420266E-01   -0.609932E-01   -0.585764E-02    0.941994E+00
    0.421624E-01   -0.685506E-01   -0.579110E-02    0.941494E+00
    0.422985E-01   -0.760610E-01   -0.571744E-02    0.941002E+00
    0.424351E-01   -0.835128E-01   -0.563579E-02    0.940522E+00
    0.425722E-01   -0.908929E-01   -0.554528E-02    0.940058E+00
    0.427097E-01   -0.981866E-01   -0.544509E-02    0.939613E+00
    0.428476E-01   -0.105378E+00   -0.533440E-02    0.939193E+00
    0.429860E-01   -0.112449E+00   -0.521245E-02    0.938802E+00
    0.431248E-01   -0.119381E+00   -0.507856E-02    0.938446E+00
    0.432641E-01   -0.126154E+00   -0.493208E-02    0.938129E+00
    0.434038E-01   -0.132746E+00   -0.477249E-02    0.937857E+00
    0.435439E-01   -0.139135E+00   -0.459935E-02    0.937635E+00
    0.436846E-01   -0.145299E+00   -0.441237E-02    0.937466E+00
    0.438256E-01   -0.151213E+00   -0.421136E-02    0.937356E+00
    0.439672E-01   -0.156855E+00   -0.399629E-02    0.937306E+00
    0.441092E-01   -0.162201E+00   -0.376730E-02    0.937320E+00
    0.442516E-01   -0.167229E+00   -0.352467E-02    0.937398E+00
    0.443945E-01   -0.171916E+00   -0.326886E-02    0.937540E+00
    0.445379E-01   -0.176243E+00   -0.300049E-02    0.937744E+00
    0.446817E-01   -0.180191E+00   -0.272034E-02    0.938009E+00
    0.448260E-01   -0.183741E+00   -0.242934E-02    0.938329E+00
    0.449708E-01   -0.186880E+00   -0.212857E-02    0.938700E+00
    0.451160E-01   -0.189595E+00   -0.181923E-02    0.939116E+00
    0.452617E-01   -0.191875E+00   -0.150262E-02    0.939570E+00
    0.454079E-01   -0.193711E+00   -0.118012E-02    0.940055E+00
    0.455545E-01   -0.195100E+00   -0.853196E-03    0.940563E+00
    0.457017E-01   -0.196038E+00   -0.523333E-03    0.941086E+00
    0.458493E-01   -0.196524E+00   -0.192050E-03    0.941617E+00
    0.459973E-01   -0.196559E+00    0.139133E-03    0.942147E+00
    0.461459E-01   -0.196149E+00    0.468716E-03    0.942670E+00
    0.462949E-01   -0.195298E+00    0.795233E-03    0.943178E+00
    0.464444E-01   -0.194014E+00    0.111727E-02    0.943666E+00
    0.465944E-01   -0.192306E+00    0.143346E-02    0.944128E+00
    0.467449E-01   -0.190184E+00    0.174253E-02    0.944560E+00
    0.468958E-01   -0.187660E+00    0.204328E-02    0.944956E+00
    0.470473E-01   -0.184747E+00    0.233459E-02    0.945314E+00
    0.471992E-01   -0.181458E+00    0.261544E-02    0.945631E+00
    0.473516E-01   -0.177807E+00    0.288490E-02    0.945904E+00
    0.475046E-01   -0.173809E+00    0.314216E-02    0.946131E+00
    0.476580E-01   -0.169480E+00    0.338648E-02    0.946311E+00
    0.478119E-01   -0.164835E+00    0.361725E-02    0.946444E+00
    0.479663E-01   -0.159890E+00    0.383394E-02    0.946529E+00
    0.481212E-01   -0.154662E+00    0.403613E-02    0.946566E+00
    0.482766E-01   -0.149167E+00    0.422351E-02    0.946556E+00
    0.484325E-01   -0.143422E+00    0.439586E-02    0.946499E+00
    0.485889E-01   -0.137442E+00    0.455306E-02    0.946396E+00
    0.487458E-01   -0.131246E+00    0.469510E-02    0.946249E+00
    0.489033E-01   -0.124849E+00    0.482205E-02    0.946059E+00
    0.490612E-01   -0.118268E+00    0.493409E-02    0.945829E+00
    0.492196E-01   -0.111520E+00    0.503149E-02    0.945559E+00
    0.493786E-01   -0.104620E+00    0.511462E-02    0.945253E+00
    0.495381E-01   -0.975838E-01    0.518392E-02    0.944913E+00
    0.496980E-01   -0.904278E-01    0.523995E-02    0.944541E+00
    0.498585E-01   -0.831667E-01    0.528333E-02    0.944140E+00
    0.500196E-01   -0.758150E-01    0.531477E-02    0.943713E+00
    0.501811E-01   -0.683867E-01    0.533508E-02    0.943263E+00
    0.503432E-01   -0.608948E-01    0.534510E-02    0.942792E+00
    0.505057E-01   -0.533518E-01    0.534579E-02    0.942303E+00
    0.506688E-01   -0.457690E-01    0.533815E-02    0.941798E+00
    0.508325E-01   -0.381567E-01    0.532325E-02    0.941281E+00
    0.509966E-01   -0.305240E-01    0.530221E-02    0.940753E+00
    0.511613E-01   -0.228786E-01    0.527621E-02    0.940217E+00
    0.513265E-01   -0.152269E-01    0.524650E-02    0.939673E+00
    0.514923E-01   -0.757334E-02    0.521433E-02    0.939124E+00
    0.516586E-01    0.790888E-04    0.518103E-02    0.938569E+00
    0.518254E-01    0.772923E-02    0.514749E-02    0.938010E+00
    0.519928E-01    0.153758E-01    0.511274E-02    0.937447E+00
    0.521607E-01    0.230156E-01    0.507533E-02    0.936880E+00
    0.523292E-01    0.306429E-01    0.503377E-02    0.936311E+00
    0.524982E-01    0.382495E-01    0.498655E-02    0.935744E+00
    0.526677E-01    0.458246E-01    0.493210E-02    0.935180E+00
    0.528378E-01    0.533546E-01    0.486888E-02    0.934625E+00
    0.530084E-01    0.608231E-01    0.479531E-02    0.934084E+00
    0.531796E-01    0.682106E-01    0.470987E-02    0.933562E+00
    0.533514E-01    0.754947E-01    0.461105E-02    0.933068E+00
    0.535236E-01    0.826500E-01    0.449745E-02    0.932609E+00
    0.536965E-01    0.896483E-01    0.436775E-02    0.932192E+00
    0.538699E-01    0.964592E-01    0.422080E-02    0.931828E+00
    0.540439E-01    0.103049E+00    0.405562E-02    0.931524E+00
    0.542184E-01    0.109384E+00    0.387147E-02    0.931289E+00
    0.543935E-01    0.115428E+00    0.366786E-02    0.931131E+00
    0.545692E-01    0.121144E+00    0.344460E-02    0.931054E+00
    0.547454E-01    0.126496E+00    0.320184E-02    0.931063E+00
    0.549222E-01    0.131447E+00    0.294006E-02    0.931160E+00
    0.550996E-01    0.135965E+00    0.266010E-02    0.931345E+00
    0.552775E-01    0.140017E+00    0.236315E-02    0.931614E+00
    0.554560E-01    0.143575E+00    0.205076E-02    0.931962E+00
    0.556351E-01    0.146615E+00    0.172474E-02    0.932379E+00
    0.558148E-01    0.149117E+00    0.138721E-02    0.932857E+00
    0.559950E-01    0.151064E+00    0.104051E-02    0.933382E+00
    0.561759E-01    0.152447E+00    0.687120E-03    0.933943E+00
    0.563573E-01    0.153258E+00    0.329660E-03    0.934524E+00
    0.565393E-01    0.153497E+00   -0.292075E-04    0.935113E+00
    0.567219E-01    0.153167E+00   -0.386820E-03    0.935695E+00
    0.569051E-01    0.152275E+00   -0.740565E-03    0.936260E+00
    0.570889E-01    0.150832E+00   -0.108793E-02    0.936794E+00
    0.572732E-01    0.148853E+00   -0.142652E-02    0.937289E+00
    0.574582E-01    0.146355E+00   -0.175414E-02    0.937735E+00
    0.576437E-01    0.143357E+00   -0.206875E-02    0.938125E+00
    0.578299E-01    0.139883E+00   -0.236855E-02    0.938455E+00
    0.580167E-01    0.135955E+00   -0.265196E-02    0.938719E+00
    0.582040E-01    0.131598E+00   -0.291761E-02    0.938915E+00
    0.583920E-01    0.126840E+00   -0.316441E-02    0.939042E+00
    0.585806E-01    0.121706E+00   -0.339149E-02    0.939098E+00
    0.587697E-01    0.116224E+00   -0.359822E-02    0.939084E+00
    0.589595E-01    0.110423E+00   -0.378423E-02    0.939002E+00
    0.591500E-01    0.104331E+00   -0.394937E-02    0.938855E+00
    0.593410E-01    0.979755E-01   -0.409373E-02    0.938644E+00
    0.595326E-01    0.913845E-01   -0.421764E-02    0.938375E+00
    0.597249E-01    0.845856E-01   -0.432164E-02    0.938050E+00
    0.599178E-01    0.776057E-01   -0.440646E-02    0.937676E+00
    0.601113E-01    0.704706E-01   -0.447306E-02    0.937257E+00
    0.603054E-01    0.632053E-01   -0.452258E-02    0.936797E+00
    0.605001E-01    0.558333E-01   -0.455634E-02    0.936303E+00
    0.606955E-01    0.483765E-01   -0.457580E-02    0.935780E+00
    0.608915E-01    0.408552E-01   -0.458259E-02    0.935233E+00
    0.610882E-01    0.332873E-01   -0.457846E-02    0.934667E+00
    0.612855E-01    0.256884E-01   -0.456529E-02    0.934086E+00
    0.614834E-01    0.180714E-01   -0.454504E-02    0.933493E+00
    0.616819E-01    0.104463E-01   -0.451979E-02    0.932892E+00
    0.618811E-01    0.281993E-02   -0.449168E-02    0.932285E+00
    0.620810E-01   -0.480333E-02   -0.446273E-02    0.931673E+00
    0.622808E-01   -0.123985E-01   -0.443258E-02    0.931058E+00
    0.624806E-01   -0.199612E-01   -0.439896E-02    0.930442E+00
    0.626804E-01   -0.274830E-01   -0.435953E-02    0.929827E+00
    0.628802E-01   -0.349511E-01   -0.431198E-02    0.929219E+00
    0.630800E-01   -0.423484E-01   -0.425399E-02    0.928622E+00
    0.632798E-01   -0.496535E-01   -0.418331E-02    0.928045E+00
    0.634796E-01   -0.568405E-01   -0.409778E-02    0.927496E+00
    0.636795E-01   -0.638794E-01   -0.399537E-02    0.926986E+00
    0.638793E-01   -0.707364E-01   -0.387426E-02    0.926526E+00
    0.640791E-01   -0.773741E-01   -0.373286E-02    0.926127E+00
    0.642789E-01   -0.837523E-01   -0.356992E-02    0.925800E+00
    0.644787E-01   -0.898288E-01   -0.338456E-02    0.925557E+00
    0.646785E-01   -0.955604E-01   -0.317634E-02    0.925407E+00
    0.648783E-01   -0.100904E+00   -0.294530E-02    0.925356E+00
    0.650781E-01   -0.105817E+00   -0.269200E-02    0.925407E+00
    0.652780E-01   -0.110261E+00   -0.241752E-02    0.925562E+00
    0.654778E-01   -0.114199E+00   -0.212347E-02    0.925816E+00
    0.656776E-01   -0.117599E+00   -0.181192E-02    0.926162E+00
    0.658774E-01   -0.120437E+00   -0.148541E-02    0.926589E+00
    0.660772E-01   -0.122692E+00   -0.114679E-02    0.927082E+00
    0.662770E-01   -0.124350E+00   -0.799209E-03    0.927626E+00
    0.664768E-01   -0.125406E+00   -0.445991E-03    0.928204E+00
    0.666766E-01   -0.125858E+00   -0.905340E-04    0.928797E+00
    0.668764E-01   -0.125713E+00    0.263772E-03    0.929388E+00
    0.670763E-01   -0.124982E+00    0.613631E-03    0.929960E+00
    0.672761E-01   -0.123680E+00    0.955913E-03    0.930500E+00
    0.674759E-01   -0.121830E+00    0.128772E-02    0.930994E+00
    0.676757E-01   -0.119455E+00    0.160641E-02    0.931431E+00
    0.678755E-01   -0.116583E+00    0.190967E-02    0.931803E+00
    0.680753E-01   -0.113242E+00    0.219552E-02    0.932104E+00
    0.682751E-01   -0.109464E+00    0.246230E-02    0.932330E+00
    0.684749E-01   -0.105283E+00    0.270872E-02    0.932479E+00
    0.686748E-01   -0.100730E+00    0.293383E-02    0.932549E+00
    0.688746E-01   -0.958403E-01    0.313702E-02    0.932543E+00
    0.690744E-01   -0.906472E-01    0.331800E-02    0.932462E+00
    0.692742E-01   -0.851839E-01    0.347682E-02    0.932311E+00
    0.694740E-01   -0.794834E-01    0.361381E-02    0.932092E+00
    0.696738E-01   -0.735775E-01    0.372956E-02    0.931813E+00
    0.698736E-01   -0.674970E-01    0.382495E-02    0.931478E+00
    0.700734E-01   -0.612712E-01    0.390107E-02    0.931094E+00
    0.702733E-01   -0.549277E-01    0.395923E-02    0.930668E+00
    0.704731E-01   -0.484924E-01    0.400092E-02    0.930205E+00
    0.706729E-01   -0.419888E-01    0.402780E-02    0.929713E+00
    0.708727E-01   -0.354382E-01    0.404165E-02    0.929197E+00
    0.710725E-01   -0.288593E-01    0.404438E-02    0.928662E+00
    0.712723E-01   -0.222679E-01    0.403796E-02    0.928115E+00
    0.714721E-01   -0.156769E-01    0.402447E-02    0.927558E+00
    0.716719E-01   -0.909610E-02    0.400600E-02    0.926996E+00
    0.718718E-01   -0.253192E-02    0.398470E-02    0.926429E+00
    0.720716E-01    0.401255E-02    0.396257E-02    0.925860E+00
    0.722714E-01    0.105359E-01    0.393923E-02    0.925289E+00
    0.724712E-01    0.170341E-01    0.391251E-02    0.924717E+00
    0.726710E-01    0.234994E-01    0.388019E-02    0.924148E+00
    0.728708E-01    0.299201E-01    0.384003E-02    0.923585E+00
    0.730706E-01    0.362804E-01    0.378986E-02    0.923034E+00
    0.732704E-01    0.425608E-01    0.372752E-02    0.922503E+00
    0.734703E-01    0.487376E-01    0.365097E-02    0.922001E+00
    0.736701E-01    0.547837E-01    0.355831E-02    0.921536E+00
    0.738699E-01    0.606683E-01    0.344784E-02    0.921120E+00
    0.740697E-01    0.663578E-01    0.331811E-02    0.920763E+00
    0.742695E-01    0.718159E-01    0.316796E-02    0.920476E+00
    0.744693E-01    0.770049E-01    0.299664E-02    0.920270E+00
    0.746691E-01    0.818860E-01    0.280381E-02    0.920151E+00
    0.748689E-01    0.864208E-01    0.258960E-02    0.920126E+00
    0.750688E-01    0.905720E-01    0.235462E-02    0.920198E+00
    0.752686E-01    0.943044E-01    0.209999E-02    0.920365E+00
    0.754684E-01    0.975863E-01    0.182734E-02    0.920624E+00
    0.756682E-01    0.100390E+00    0.153873E-02    0.920967E+00
    0.758680E-01    0.102694E+00    0.123664E-02    0.921383E+00
    0.760678E-01    0.104479E+00    0.923847E-03    0.921858E+00
    0.762676E-01    0.105736E+00    0.603415E-03    0.922377E+00
    0.764674E-01    0.106458E+00    0.278541E-03    0.922921E+00
    0.766673E-01    0.106646E+00   -0.475121E-04    0.923475E+00
    0.768671E-01    0.106307E+00   -0.371504E-03    0.924022E+00
    0.770669E-01    0.105450E+00   -0.690301E-03    0.924546E+00
    0.772667E-01    0.104091E+00   -0.100095E-02    0.925032E+00
    0.774665E-01    0.102250E+00   -0.130072E-02    0.925470E+00
    0.776663E-01    0.999501E-01   -0.158718E-02    0.925849E+00
    0.778661E-01    0.972158E-01   -0.185819E-02    0.926162E+00
    0.780659E-01    0.940749E-01   -0.211197E-02    0.926404E+00
    0.782658E-01    0.905568E-01   -0.234708E-02    0.926571E+00
    0.784656E-01    0.866917E-01   -0.256241E-02    0.926661E+00
    0.786654E-01    0.825106E-01   -0.275724E-02    0.926676E+00
    0.788652E-01    0.780448E-01   -0.293116E-02    0.926617E+00
    0.790650E-01    0.733255E-01   -0.308411E-02    0.926487E+00
    0.792648E-01    0.683834E-01   -0.321632E-02    0.926292E+00
    0.794646E-01    0.632485E-01   -0.332833E-02    0.926036E+00
    0.796644E-01    0.579496E-01   -0.342093E-02    0.925725E+00
    0.798642E-01    0.525145E-01   -0.349517E-02    0.925365E+00
    0.800641E-01    0.469692E-01   -0.355231E-02    0.924964E+00
    0.802639E-01    0.413377E-01   -0.359380E-02    0.924527E+00
    0.804637E-01    0.356423E-01   -0.362124E-02    0.924062E+00
    0.806635E-01    0.299025E-01   -0.363639E-02    0.923574E+00
    0.808633E-01    0.241357E-01   -0.364110E-02    0.923069E+00
    0.810631E-01    0.183563E-01   -0.363731E-02    0.922553E+00
    0.812629E-01    0.125761E-01   -0.362703E-02    0.922028E+00
