#    L    TT             EE             BB             TE          
  1553   0.527330E+03   0.178657E+02   0.787226E-01   0.545432E+01
  1554   0.524518E+03   0.179602E+02   0.786363E-01   0.531672E+01
  1555   0.521728E+03   0.180536E+02   0.785499E-01   0.517102E+01
  1556   0.518958E+03   0.181461E+02   0.784636E-01   0.501730E+01
  1557   0.516210E+03   0.182376E+02   0.783774E-01   0.485573E+01
  1558   0.513484E+03   0.183278E+02   0.782911E-01   0.468638E+01
  1559   0.510781E+03   0.184170E+02   0.782050E-01   0.450943E+01
  1560   0.508100E+03   0.185050E+02   0.781189E-01   0.432485E+01
  1561   0.505443E+03   0.185918E+02   0.780329E-01   0.413299E+01
  1562   0.502810E+03   0.186774E+02   0.779469E-01   0.393382E+01
  1563   0.500200E+03   0.187617E+02   0.778611E-01   0.372753E+01
  1564   0.497617E+03   0.188447E+02   0.777754E-01   0.351423E+01
  1565   0.495058E+03   0.189263E+02   0.776898E-01   0.329412E+01
  1566   0.492525E+03   0.190065E+02   0.776043E-01   0.306724E+01
  1567   0.490018E+03   0.190854E+02   0.775189E-01   0.283377E+01
  1568   0.487537E+03   0.191627E+02   0.774337E-01   0.259376E+01
  1569   0.485084E+03   0.192386E+02   0.773487E-01   0.234746E+01
  1570   0.482657E+03   0.193129E+02   0.772638E-01   0.209499E+01
  1571   0.480259E+03   0.193856E+02   0.771791E-01   0.183641E+01
  1572   0.477887E+03   0.194568E+02   0.770946E-01   0.157189E+01
  1573   0.475544E+03   0.195264E+02   0.770103E-01   0.130159E+01
  1574   0.473229E+03   0.195942E+02   0.769261E-01   0.102569E+01
  1575   0.470944E+03   0.196604E+02   0.768422E-01   0.744333E+00
  1576   0.468687E+03   0.197249E+02   0.767585E-01   0.457710E+00
  1577   0.466460E+03   0.197876E+02   0.766750E-01   0.165963E+00
  1578   0.464263E+03   0.198487E+02   0.765918E-01  -0.130719E+00
  1579   0.462097E+03   0.199080E+02   0.765088E-01  -0.432192E+00
  1580   0.459961E+03   0.199655E+02   0.764261E-01  -0.738298E+00
  1581   0.457855E+03   0.200211E+02   0.763436E-01  -0.104889E+01
  1582   0.455781E+03   0.200750E+02   0.762614E-01  -0.136381E+01
  1583   0.453738E+03   0.201270E+02   0.761795E-01  -0.168293E+01
  1584   0.451726E+03   0.201771E+02   0.760978E-01  -0.200608E+01
  1585   0.449744E+03   0.202253E+02   0.760165E-01  -0.233312E+01
  1586   0.447795E+03   0.202715E+02   0.759354E-01  -0.266391E+01
  1587   0.445877E+03   0.203158E+02   0.758547E-01  -0.299829E+01
  1588   0.443991E+03   0.203581E+02   0.757743E-01  -0.333608E+01
  1589   0.442137E+03   0.203984E+02   0.756941E-01  -0.367714E+01
  1590   0.440315E+03   0.204367E+02   0.756144E-01  -0.402130E+01
  1591   0.438524E+03   0.204730E+02   0.755349E-01  -0.436840E+01
  1592   0.436767E+03   0.205072E+02   0.754558E-01  -0.471828E+01
  1593   0.435041E+03   0.205393E+02   0.753771E-01  -0.507078E+01
  1594   0.433347E+03   0.205694E+02   0.752987E-01  -0.542573E+01
  1595   0.431686E+03   0.205973E+02   0.752207E-01  -0.578298E+01
  1596   0.430057E+03   0.206232E+02   0.751430E-01  -0.614235E+01
  1597   0.428461E+03   0.206470E+02   0.750657E-01  -0.650370E+01
  1598   0.426898E+03   0.206686E+02   0.749888E-01  -0.686684E+01
  1599   0.425366E+03   0.206882E+02   0.749123E-01  -0.723161E+01
  1600   0.423868E+03   0.207055E+02   0.748362E-01  -0.759786E+01
  1601   0.422401E+03   0.207208E+02   0.747604E-01  -0.796543E+01
  1602   0.420967E+03   0.207338E+02   0.746851E-01  -0.833418E+01
  1603   0.419565E+03   0.207447E+02   0.746102E-01  -0.870394E+01
  1604   0.418195E+03   0.207534E+02   0.745357E-01  -0.907456E+01
  1605   0.416858E+03   0.207599E+02   0.744616E-01  -0.944593E+01
  1606   0.415552E+03   0.207642E+02   0.743879E-01  -0.981784E+01
  1607   0.414279E+03   0.207664E+02   0.743147E-01  -0.101901E+02
  1608   0.413037E+03   0.207662E+02   0.742418E-01  -0.105627E+02
  1609   0.411826E+03   0.207639E+02   0.741694E-01  -0.109353E+02
  1610   0.410648E+03   0.207594E+02   0.740975E-01  -0.113079E+02
  1611   0.409500E+03   0.207528E+02   0.740260E-01  -0.116801E+02
  1612   0.408385E+03   0.207440E+02   0.739549E-01  -0.120520E+02
  1613   0.407300E+03   0.207331E+02   0.738842E-01  -0.124233E+02
  1614   0.406246E+03   0.207200E+02   0.738141E-01  -0.127937E+02
  1615   0.405223E+03   0.207049E+02   0.737443E-01  -0.131633E+02
  1616   0.404232E+03   0.206877E+02   0.736750E-01  -0.135319E+02
  1617   0.403270E+03   0.206683E+02   0.736062E-01  -0.138993E+02
  1618   0.402339E+03   0.206469E+02   0.735378E-01  -0.142653E+02
  1619   0.401438E+03   0.206233E+02   0.734699E-01  -0.146299E+02
  1620   0.400566E+03   0.205977E+02   0.734024E-01  -0.149928E+02
  1621   0.399724E+03   0.205698E+02   0.733354E-01  -0.153541E+02
  1622   0.398911E+03   0.205400E+02   0.732688E-01  -0.157134E+02
  1623   0.398127E+03   0.205081E+02   0.732027E-01  -0.160707E+02
  1624   0.397372E+03   0.204741E+02   0.731370E-01  -0.164258E+02
  1625   0.396645E+03   0.204381E+02   0.730719E-01  -0.167787E+02
  1626   0.395947E+03   0.204001E+02   0.730071E-01  -0.171290E+02
  1627   0.395276E+03   0.203601E+02   0.729428E-01  -0.174768E+02
  1628   0.394633E+03   0.203181E+02   0.728790E-01  -0.178217E+02
  1629   0.394018E+03   0.202742E+02   0.728157E-01  -0.181640E+02
  1630   0.393429E+03   0.202283E+02   0.727528E-01  -0.185031E+02
  1631   0.392867E+03   0.201805E+02   0.726903E-01  -0.188392E+02
  1632   0.392331E+03   0.201307E+02   0.726283E-01  -0.191720E+02
  1633   0.391821E+03   0.200790E+02   0.725668E-01  -0.195014E+02
  1634   0.391337E+03   0.200255E+02   0.725057E-01  -0.198274E+02
  1635   0.390878E+03   0.199700E+02   0.724450E-01  -0.201498E+02
  1636   0.390443E+03   0.199126E+02   0.723848E-01  -0.204685E+02
  1637   0.390034E+03   0.198535E+02   0.723251E-01  -0.207834E+02
  1638   0.389648E+03   0.197925E+02   0.722657E-01  -0.210943E+02
  1639   0.389286E+03   0.197297E+02   0.722069E-01  -0.214011E+02
  1640   0.388948E+03   0.196652E+02   0.721484E-01  -0.217039E+02
  1641   0.388632E+03   0.195990E+02   0.720904E-01  -0.220023E+02
  1642   0.388339E+03   0.195310E+02   0.720328E-01  -0.222964E+02
  1643   0.388068E+03   0.194615E+02   0.719757E-01  -0.225861E+02
  1644   0.387820E+03   0.193903E+02   0.719189E-01  -0.228711E+02
  1645   0.387592E+03   0.193175E+02   0.718626E-01  -0.231515E+02
  1646   0.387386E+03   0.192430E+02   0.718067E-01  -0.234271E+02
  1647   0.387200E+03   0.191671E+02   0.717512E-01  -0.236979E+02
  1648   0.387034E+03   0.190896E+02   0.716962E-01  -0.239638E+02
  1649   0.386887E+03   0.190105E+02   0.716415E-01  -0.242246E+02
  1650   0.386760E+03   0.189299E+02   0.715872E-01  -0.244803E+02
  1651   0.386651E+03   0.188478E+02   0.715334E-01  -0.247308E+02
  1652   0.386561E+03   0.187644E+02   0.714799E-01  -0.249760E+02
  1653   0.386488E+03   0.186795E+02   0.714268E-01  -0.252160E+02
  1654   0.386434E+03   0.185931E+02   0.713741E-01  -0.254504E+02
  1655   0.386395E+03   0.185055E+02   0.713217E-01  -0.256795E+02
  1656   0.386373E+03   0.184166E+02   0.712698E-01  -0.259031E+02
  1657   0.386367E+03   0.183264E+02   0.712182E-01  -0.261209E+02
  1658   0.386377E+03   0.182349E+02   0.711670E-01  -0.263332E+02
  1659   0.386402E+03   0.181422E+02   0.711161E-01  -0.265397E+02
  1660   0.386441E+03   0.180484E+02   0.710656E-01  -0.267405E+02
  1661   0.386495E+03   0.179534E+02   0.710155E-01  -0.269355E+02
  1662   0.386561E+03   0.178573E+02   0.709657E-01  -0.271246E+02
  1663   0.386641E+03   0.177601E+02   0.709162E-01  -0.273078E+02
  1664   0.386734E+03   0.176619E+02   0.708671E-01  -0.274851E+02
  1665   0.386839E+03   0.175627E+02   0.708183E-01  -0.276563E+02
  1666   0.386955E+03   0.174625E+02   0.707698E-01  -0.278215E+02
  1667   0.387083E+03   0.173614E+02   0.707216E-01  -0.279807E+02
  1668   0.387222E+03   0.172593E+02   0.706738E-01  -0.281336E+02
  1669   0.387370E+03   0.171563E+02   0.706262E-01  -0.282805E+02
  1670   0.387528E+03   0.170526E+02   0.705790E-01  -0.284210E+02
  1671   0.387695E+03   0.169479E+02   0.705320E-01  -0.285554E+02
  1672   0.387871E+03   0.168425E+02   0.704853E-01  -0.286835E+02
  1673   0.388055E+03   0.167364E+02   0.704389E-01  -0.288055E+02
  1674   0.388247E+03   0.166296E+02   0.703928E-01  -0.289211E+02
  1675   0.388446E+03   0.165222E+02   0.703470E-01  -0.290305E+02
  1676   0.388651E+03   0.164142E+02   0.703014E-01  -0.291336E+02
  1677   0.388864E+03   0.163057E+02   0.702561E-01  -0.292305E+02
  1678   0.389083E+03   0.161966E+02   0.702110E-01  -0.293211E+02
  1679   0.389306E+03   0.160871E+02   0.701661E-01  -0.294054E+02
  1680   0.389534E+03   0.159772E+02   0.701215E-01  -0.294834E+02
  1681   0.389768E+03   0.158669E+02   0.700771E-01  -0.295551E+02
  1682   0.390005E+03   0.157562E+02   0.700330E-01  -0.296206E+02
  1683   0.390245E+03   0.156451E+02   0.699890E-01  -0.296796E+02
  1684   0.390488E+03   0.155337E+02   0.699453E-01  -0.297324E+02
  1685   0.390734E+03   0.154221E+02   0.699017E-01  -0.297789E+02
  1686   0.390982E+03   0.153102E+02   0.698584E-01  -0.298191E+02
  1687   0.391231E+03   0.151981E+02   0.698152E-01  -0.298531E+02
  1688   0.391482E+03   0.150858E+02   0.697722E-01  -0.298808E+02
  1689   0.391733E+03   0.149734E+02   0.697294E-01  -0.299023E+02
  1690   0.391985E+03   0.148610E+02   0.696867E-01  -0.299176E+02
  1691   0.392236E+03   0.147485E+02   0.696442E-01  -0.299267E+02
  1692   0.392487E+03   0.146360E+02   0.696018E-01  -0.299297E+02
  1693   0.392736E+03   0.145234E+02   0.695596E-01  -0.299266E+02
  1694   0.392984E+03   0.144110E+02   0.695175E-01  -0.299173E+02
  1695   0.393229E+03   0.142987E+02   0.694755E-01  -0.299019E+02
  1696   0.393473E+03   0.141863E+02   0.694336E-01  -0.298805E+02
  1697   0.393713E+03   0.140742E+02   0.693918E-01  -0.298530E+02
  1698   0.393950E+03   0.139622E+02   0.693502E-01  -0.298195E+02
  1699   0.394182E+03   0.138505E+02   0.693086E-01  -0.297801E+02
  1700   0.394411E+03   0.137390E+02   0.692671E-01  -0.297348E+02
  1701   0.394635E+03   0.136277E+02   0.692257E-01  -0.296836E+02
  1702   0.394854E+03   0.135168E+02   0.691843E-01  -0.296266E+02
  1703   0.395068E+03   0.134064E+02   0.691430E-01  -0.295639E+02
  1704   0.395276E+03   0.132962E+02   0.691017E-01  -0.294956E+02
  1705   0.395479E+03   0.131866E+02   0.690605E-01  -0.294218E+02
  1706   0.395675E+03   0.130773E+02   0.690194E-01  -0.293425E+02
  1707   0.395864E+03   0.129686E+02   0.689782E-01  -0.292576E+02
  1708   0.396046E+03   0.128604E+02   0.689371E-01  -0.291674E+02
  1709   0.396222E+03   0.127528E+02   0.688959E-01  -0.290718E+02
  1710   0.396389E+03   0.126458E+02   0.688548E-01  -0.289709E+02
  1711   0.396548E+03   0.125394E+02   0.688137E-01  -0.288649E+02
  1712   0.396699E+03   0.124337E+02   0.687726E-01  -0.287537E+02
  1713   0.396840E+03   0.123286E+02   0.687314E-01  -0.286375E+02
  1714   0.396973E+03   0.122242E+02   0.686902E-01  -0.285161E+02
  1715   0.397097E+03   0.121205E+02   0.686490E-01  -0.283900E+02
  1716   0.397211E+03   0.120177E+02   0.686077E-01  -0.282590E+02
  1717   0.397315E+03   0.119156E+02   0.685664E-01  -0.281232E+02
  1718   0.397408E+03   0.118143E+02   0.685250E-01  -0.279828E+02
  1719   0.397492E+03   0.117139E+02   0.684836E-01  -0.278377E+02
  1720   0.397564E+03   0.116143E+02   0.684421E-01  -0.276881E+02
  1721   0.397625E+03   0.115157E+02   0.684005E-01  -0.275341E+02
  1722   0.397676E+03   0.114180E+02   0.683588E-01  -0.273758E+02
  1723   0.397714E+03   0.113213E+02   0.683170E-01  -0.272134E+02
  1724   0.397741E+03   0.112255E+02   0.682752E-01  -0.270467E+02
  1725   0.397756E+03   0.111308E+02   0.682332E-01  -0.268760E+02
  1726   0.397759E+03   0.110370E+02   0.681911E-01  -0.267013E+02
  1727   0.397750E+03   0.109444E+02   0.681489E-01  -0.265227E+02
  1728   0.397727E+03   0.108528E+02   0.681066E-01  -0.263403E+02
  1729   0.397692E+03   0.107624E+02   0.680641E-01  -0.261543E+02
  1730   0.397643E+03   0.106730E+02   0.680215E-01  -0.259646E+02
  1731   0.397581E+03   0.105848E+02   0.679788E-01  -0.257714E+02
  1732   0.397505E+03   0.104977E+02   0.679359E-01  -0.255747E+02
  1733   0.397416E+03   0.104119E+02   0.678929E-01  -0.253747E+02
  1734   0.397312E+03   0.103272E+02   0.678497E-01  -0.251714E+02
  1735   0.397193E+03   0.102437E+02   0.678063E-01  -0.249649E+02
  1736   0.397061E+03   0.101616E+02   0.677628E-01  -0.247555E+02
  1737   0.396914E+03   0.100806E+02   0.677191E-01  -0.245430E+02
  1738   0.396753E+03   0.100010E+02   0.676752E-01  -0.243279E+02
  1739   0.396577E+03   0.992264E+01   0.676312E-01  -0.241100E+02
  1740   0.396387E+03   0.984563E+01   0.675869E-01  -0.238896E+02
  1741   0.396182E+03   0.976994E+01   0.675425E-01  -0.236667E+02
  1742   0.395963E+03   0.969563E+01   0.674978E-01  -0.234415E+02
  1743   0.395728E+03   0.962262E+01   0.674530E-01  -0.232139E+02
  1744   0.395477E+03   0.955106E+01   0.674079E-01  -0.229841E+02
  1745   0.395212E+03   0.948086E+01   0.673627E-01  -0.227522E+02
  1746   0.394931E+03   0.941208E+01   0.673172E-01  -0.225184E+02
  1747   0.394634E+03   0.934467E+01   0.672715E-01  -0.222826E+02
  1748   0.394322E+03   0.927874E+01   0.672256E-01  -0.220451E+02
  1749   0.393993E+03   0.921423E+01   0.671794E-01  -0.218058E+02
  1750   0.393649E+03   0.915112E+01   0.671330E-01  -0.215650E+02
  1751   0.393289E+03   0.908949E+01   0.670864E-01  -0.213226E+02
  1752   0.392914E+03   0.902934E+01   0.670395E-01  -0.210790E+02
  1753   0.392523E+03   0.897065E+01   0.669924E-01  -0.208341E+02
  1754   0.392115E+03   0.891343E+01   0.669451E-01  -0.205880E+02
  1755   0.391692E+03   0.885774E+01   0.668975E-01  -0.203409E+02
  1756   0.391253E+03   0.880351E+01   0.668497E-01  -0.200928E+02
  1757   0.390798E+03   0.875080E+01   0.668016E-01  -0.198439E+02
  1758   0.390326E+03   0.869954E+01   0.667532E-01  -0.195942E+02
  1759   0.389839E+03   0.864984E+01   0.667046E-01  -0.193439E+02
  1760   0.389336E+03   0.860164E+01   0.666557E-01  -0.190931E+02
  1761   0.388817E+03   0.855494E+01   0.666065E-01  -0.188418E+02
  1762   0.388281E+03   0.850976E+01   0.665571E-01  -0.185901E+02
  1763   0.387730E+03   0.846610E+01   0.665074E-01  -0.183383E+02
  1764   0.387163E+03   0.842395E+01   0.664574E-01  -0.180863E+02
  1765   0.386581E+03   0.838333E+01   0.664072E-01  -0.178343E+02
  1766   0.385984E+03   0.834423E+01   0.663567E-01  -0.175824E+02
  1767   0.385371E+03   0.830665E+01   0.663059E-01  -0.173307E+02
  1768   0.384744E+03   0.827060E+01   0.662548E-01  -0.170794E+02
  1769   0.384101E+03   0.823607E+01   0.662034E-01  -0.168284E+02
  1770   0.383444E+03   0.820306E+01   0.661517E-01  -0.165780E+02
  1771   0.382772E+03   0.817158E+01   0.660998E-01  -0.163282E+02
  1772   0.382085E+03   0.814159E+01   0.660475E-01  -0.160790E+02
  1773   0.381383E+03   0.811312E+01   0.659950E-01  -0.158307E+02
  1774   0.380667E+03   0.808614E+01   0.659422E-01  -0.155833E+02
  1775   0.379937E+03   0.806067E+01   0.658891E-01  -0.153368E+02
  1776   0.379192E+03   0.803670E+01   0.658356E-01  -0.150915E+02
  1777   0.378434E+03   0.801421E+01   0.657819E-01  -0.148472E+02
  1778   0.377662E+03   0.799321E+01   0.657279E-01  -0.146042E+02
  1779   0.376875E+03   0.797367E+01   0.656736E-01  -0.143626E+02
  1780   0.376076E+03   0.795560E+01   0.656190E-01  -0.141224E+02
  1781   0.375262E+03   0.793899E+01   0.655641E-01  -0.138837E+02
  1782   0.374436E+03   0.792384E+01   0.655089E-01  -0.136468E+02
  1783   0.373596E+03   0.791013E+01   0.654534E-01  -0.134114E+02
  1784   0.372743E+03   0.789784E+01   0.653976E-01  -0.131779E+02
  1785   0.371878E+03   0.788698E+01   0.653415E-01  -0.129462E+02
  1786   0.371000E+03   0.787753E+01   0.652851E-01  -0.127165E+02
  1787   0.370111E+03   0.786947E+01   0.652284E-01  -0.124889E+02
  1788   0.369209E+03   0.786281E+01   0.651714E-01  -0.122633E+02
  1789   0.368295E+03   0.785752E+01   0.651141E-01  -0.120400E+02
  1790   0.367370E+03   0.785360E+01   0.650565E-01  -0.118188E+02
  1791   0.366433E+03   0.785103E+01   0.649986E-01  -0.116001E+02
  1792   0.365484E+03   0.784979E+01   0.649405E-01  -0.113838E+02
  1793   0.364525E+03   0.784988E+01   0.648820E-01  -0.111699E+02
  1794   0.363554E+03   0.785126E+01   0.648232E-01  -0.109587E+02
  1795   0.362573E+03   0.785394E+01   0.647642E-01  -0.107501E+02
  1796   0.361580E+03   0.785790E+01   0.647049E-01  -0.105441E+02
  1797   0.360578E+03   0.786312E+01   0.646453E-01  -0.103410E+02
  1798   0.359565E+03   0.786958E+01   0.645854E-01  -0.101408E+02
  1799   0.358543E+03   0.787727E+01   0.645252E-01  -0.994341E+01
  1800   0.357510E+03   0.788616E+01   0.644648E-01  -0.974905E+01
  1801   0.356469E+03   0.789626E+01   0.644041E-01  -0.955772E+01
  1802   0.355419E+03   0.790753E+01   0.643431E-01  -0.936948E+01
  1803   0.354360E+03   0.791996E+01   0.642818E-01  -0.918443E+01
  1804   0.353293E+03   0.793353E+01   0.642203E-01  -0.900259E+01
  1805   0.352218E+03   0.794821E+01   0.641585E-01  -0.882403E+01
  1806   0.351135E+03   0.796400E+01   0.640965E-01  -0.864878E+01
  1807   0.350045E+03   0.798087E+01   0.640342E-01  -0.847690E+01
  1808   0.348947E+03   0.799880E+01   0.639716E-01  -0.830843E+01
  1809   0.347842E+03   0.801777E+01   0.639088E-01  -0.814344E+01
  1810   0.346730E+03   0.803776E+01   0.638458E-01  -0.798196E+01
  1811   0.345611E+03   0.805875E+01   0.637825E-01  -0.782403E+01
  1812   0.344486E+03   0.808070E+01   0.637190E-01  -0.766969E+01
  1813   0.343355E+03   0.810362E+01   0.636553E-01  -0.751898E+01
  1814   0.342218E+03   0.812748E+01   0.635913E-01  -0.737194E+01
  1815   0.341075E+03   0.815224E+01   0.635271E-01  -0.722860E+01
  1816   0.339928E+03   0.817790E+01   0.634626E-01  -0.708900E+01
  1817   0.338776E+03   0.820442E+01   0.633980E-01  -0.695317E+01
  1818   0.337619E+03   0.823179E+01   0.633332E-01  -0.682116E+01
  1819   0.336458E+03   0.825999E+01   0.632681E-01  -0.669297E+01
  1820   0.335293E+03   0.828898E+01   0.632028E-01  -0.656864E+01
  1821   0.334124E+03   0.831871E+01   0.631374E-01  -0.644821E+01
  1822   0.332952E+03   0.834926E+01   0.630717E-01  -0.633168E+01
  1823   0.331776E+03   0.838053E+01   0.630059E-01  -0.621910E+01
  1824   0.330597E+03   0.841245E+01   0.629398E-01  -0.611050E+01
  1825   0.329416E+03   0.844505E+01   0.628736E-01  -0.600588E+01
  1826   0.328233E+03   0.847839E+01   0.628072E-01  -0.590525E+01
  1827   0.327047E+03   0.851227E+01   0.627407E-01  -0.580863E+01
  1828   0.325860E+03   0.854678E+01   0.626739E-01  -0.571602E+01
  1829   0.324671E+03   0.858191E+01   0.626070E-01  -0.562743E+01
  1830   0.323481E+03   0.861762E+01   0.625400E-01  -0.554290E+01
  1831   0.322291E+03   0.865383E+01   0.624728E-01  -0.546240E+01
  1832   0.321101E+03   0.869055E+01   0.624054E-01  -0.538596E+01
  1833   0.319911E+03   0.872772E+01   0.623379E-01  -0.531358E+01
  1834   0.318720E+03   0.876542E+01   0.622703E-01  -0.524525E+01
  1835   0.317530E+03   0.880352E+01   0.622025E-01  -0.518099E+01
  1836   0.316342E+03   0.884203E+01   0.621346E-01  -0.512079E+01
  1837   0.315153E+03   0.888095E+01   0.620666E-01  -0.506467E+01
  1838   0.313966E+03   0.892022E+01   0.619985E-01  -0.501261E+01
  1839   0.312781E+03   0.895986E+01   0.619302E-01  -0.496462E+01
  1840   0.311597E+03   0.899979E+01   0.618618E-01  -0.492068E+01
  1841   0.310415E+03   0.904003E+01   0.617933E-01  -0.488079E+01
  1842   0.309235E+03   0.908045E+01   0.617248E-01  -0.484492E+01
  1843   0.308059E+03   0.912119E+01   0.616561E-01  -0.481308E+01
  1844   0.306884E+03   0.916213E+01   0.615873E-01  -0.478526E+01
  1845   0.305713E+03   0.920320E+01   0.615185E-01  -0.476143E+01
  1846   0.304546E+03   0.924448E+01   0.614496E-01  -0.474160E+01
  1847   0.303383E+03   0.928591E+01   0.613805E-01  -0.472574E+01
  1848   0.302222E+03   0.932742E+01   0.613115E-01  -0.471383E+01
  1849   0.301066E+03   0.936903E+01   0.612423E-01  -0.470587E+01
  1850   0.299915E+03   0.941068E+01   0.611731E-01  -0.470182E+01
  1851   0.298767E+03   0.945237E+01   0.611039E-01  -0.470169E+01
  1852   0.297625E+03   0.949404E+01   0.610345E-01  -0.470545E+01
  1853   0.296488E+03   0.953577E+01   0.609652E-01  -0.471307E+01
  1854   0.295356E+03   0.957736E+01   0.608958E-01  -0.472451E+01
  1855   0.294229E+03   0.961895E+01   0.608263E-01  -0.473973E+01
  1856   0.293109E+03   0.966042E+01   0.607569E-01  -0.475870E+01
  1857   0.291995E+03   0.970185E+01   0.606874E-01  -0.478138E+01
  1858   0.290887E+03   0.974310E+01   0.606179E-01  -0.480774E+01
  1859   0.289784E+03   0.978418E+01   0.605483E-01  -0.483774E+01
  1860   0.288690E+03   0.982510E+01   0.604788E-01  -0.487134E+01
  1861   0.287602E+03   0.986588E+01   0.604092E-01  -0.490850E+01
  1862   0.286522E+03   0.990636E+01   0.603397E-01  -0.494917E+01
  1863   0.285449E+03   0.994664E+01   0.602702E-01  -0.499333E+01
  1864   0.284384E+03   0.998673E+01   0.602006E-01  -0.504092E+01
  1865   0.283326E+03   0.100264E+02   0.601311E-01  -0.509192E+01
  1866   0.282276E+03   0.100659E+02   0.600616E-01  -0.514626E+01
  1867   0.281234E+03   0.101050E+02   0.599922E-01  -0.520392E+01
  1868   0.280201E+03   0.101437E+02   0.599227E-01  -0.526482E+01
  1869   0.279177E+03   0.101821E+02   0.598533E-01  -0.532893E+01
  1870   0.278161E+03   0.102201E+02   0.597840E-01  -0.539620E+01
  1871   0.277155E+03   0.102577E+02   0.597147E-01  -0.546656E+01
  1872   0.276156E+03   0.102949E+02   0.596454E-01  -0.553997E+01
  1873   0.275168E+03   0.103317E+02   0.595763E-01  -0.561639E+01
  1874   0.274189E+03   0.103680E+02   0.595071E-01  -0.569574E+01
  1875   0.273219E+03   0.104038E+02   0.594381E-01  -0.577798E+01
  1876   0.272260E+03   0.104390E+02   0.593691E-01  -0.586304E+01
  1877   0.271310E+03   0.104738E+02   0.593002E-01  -0.595087E+01
  1878   0.270371E+03   0.105081E+02   0.592314E-01  -0.604141E+01
  1879   0.269441E+03   0.105418E+02   0.591627E-01  -0.613461E+01
  1880   0.268522E+03   0.105749E+02   0.590940E-01  -0.623039E+01
  1881   0.267613E+03   0.106074E+02   0.590255E-01  -0.632872E+01
  1882   0.266715E+03   0.106394E+02   0.589571E-01  -0.642952E+01
  1883   0.265828E+03   0.106707E+02   0.588888E-01  -0.653273E+01
  1884   0.264951E+03   0.107014E+02   0.588206E-01  -0.663830E+01
  1885   0.264085E+03   0.107314E+02   0.587525E-01  -0.674618E+01
  1886   0.263231E+03   0.107607E+02   0.586845E-01  -0.685629E+01
  1887   0.262386E+03   0.107893E+02   0.586167E-01  -0.696859E+01
  1888   0.261554E+03   0.108172E+02   0.585490E-01  -0.708300E+01
  1889   0.260732E+03   0.108445E+02   0.584815E-01  -0.719944E+01
  1890   0.259922E+03   0.108710E+02   0.584141E-01  -0.731786E+01
  1891   0.259123E+03   0.108967E+02   0.583468E-01  -0.743818E+01
  1892   0.258336E+03   0.109216E+02   0.582797E-01  -0.756032E+01
  1893   0.257561E+03   0.109458E+02   0.582127E-01  -0.768423E+01
  1894   0.256796E+03   0.109693E+02   0.581459E-01  -0.780982E+01
  1895   0.256044E+03   0.109920E+02   0.580793E-01  -0.793703E+01
  1896   0.255304E+03   0.110138E+02   0.580128E-01  -0.806580E+01
  1897   0.254576E+03   0.110349E+02   0.579465E-01  -0.819606E+01
  1898   0.253859E+03   0.110551E+02   0.578804E-01  -0.832775E+01
  1899   0.253154E+03   0.110745E+02   0.578144E-01  -0.846080E+01
  1900   0.252462E+03   0.110930E+02   0.577486E-01  -0.859514E+01
  1901   0.251781E+03   0.111106E+02   0.576831E-01  -0.873072E+01
  1902   0.251112E+03   0.111273E+02   0.576177E-01  -0.886746E+01
  1903   0.250456E+03   0.111433E+02   0.575524E-01  -0.900527E+01
  1904   0.249811E+03   0.111582E+02   0.574874E-01  -0.914417E+01
  1905   0.249178E+03   0.111723E+02   0.574226E-01  -0.928395E+01
  1906   0.248558E+03   0.111855E+02   0.573579E-01  -0.942463E+01
  1907   0.247949E+03   0.111977E+02   0.572935E-01  -0.956617E+01
  1908   0.247352E+03   0.112091E+02   0.572293E-01  -0.970839E+01
  1909   0.246768E+03   0.112196E+02   0.571653E-01  -0.985131E+01
  1910   0.246196E+03   0.112291E+02   0.571014E-01  -0.999489E+01
  1911   0.245635E+03   0.112376E+02   0.570378E-01  -0.101389E+02
  1912   0.245087E+03   0.112452E+02   0.569744E-01  -0.102834E+02
  1913   0.244550E+03   0.112519E+02   0.569112E-01  -0.104284E+02
  1914   0.244025E+03   0.112576E+02   0.568483E-01  -0.105736E+02
  1915   0.243513E+03   0.112623E+02   0.567855E-01  -0.107192E+02
  1916   0.243012E+03   0.112660E+02   0.567229E-01  -0.108649E+02
  1917   0.242522E+03   0.112689E+02   0.566606E-01  -0.110107E+02
  1918   0.242045E+03   0.112707E+02   0.565985E-01  -0.111566E+02
  1919   0.241580E+03   0.112716E+02   0.565366E-01  -0.113024E+02
  1920   0.241126E+03   0.112716E+02   0.564750E-01  -0.114482E+02
  1921   0.240683E+03   0.112706E+02   0.564135E-01  -0.115938E+02
  1922   0.240253E+03   0.112685E+02   0.563523E-01  -0.117393E+02
  1923   0.239833E+03   0.112656E+02   0.562913E-01  -0.118844E+02
  1924   0.239426E+03   0.112618E+02   0.562306E-01  -0.120291E+02
  1925   0.239029E+03   0.112569E+02   0.561700E-01  -0.121734E+02
  1926   0.238644E+03   0.112511E+02   0.561097E-01  -0.123173E+02
  1927   0.238270E+03   0.112444E+02   0.560497E-01  -0.124606E+02
  1928   0.237907E+03   0.112367E+02   0.559898E-01  -0.126033E+02
  1929   0.237555E+03   0.112280E+02   0.559302E-01  -0.127453E+02
  1930   0.237215E+03   0.112184E+02   0.558708E-01  -0.128866E+02
