 a		phi		phidot		fde
    0.471298E+00    0.100531E+02   -0.225687E-07    0.270295E-08
    0.471335E+00    0.100531E+02   -0.225656E-07    0.270234E-08
    0.471372E+00    0.100531E+02   -0.225625E-07    0.270172E-08
    0.471408E+00    0.100531E+02   -0.225594E-07    0.270111E-08
    0.471445E+00    0.100531E+02   -0.225564E-07    0.270050E-08
    0.471482E+00    0.100531E+02   -0.225533E-07    0.269989E-08
    0.471519E+00    0.100531E+02   -0.225502E-07    0.269928E-08
    0.471556E+00    0.100531E+02   -0.225471E-07    0.269867E-08
    0.471593E+00    0.100531E+02   -0.225441E-07    0.269805E-08
    0.471629E+00    0.100531E+02   -0.225410E-07    0.269744E-08
    0.471666E+00    0.100531E+02   -0.225379E-07    0.269683E-08
    0.471703E+00    0.100531E+02   -0.225348E-07    0.269622E-08
    0.471740E+00    0.100531E+02   -0.225317E-07    0.269561E-08
    0.471777E+00    0.100531E+02   -0.225287E-07    0.269500E-08
    0.471814E+00    0.100531E+02   -0.225256E-07    0.269439E-08
    0.471851E+00    0.100531E+02   -0.225225E-07    0.269378E-08
    0.471887E+00    0.100531E+02   -0.225194E-07    0.269317E-08
    0.471924E+00    0.100531E+02   -0.225163E-07    0.269256E-08
    0.471961E+00    0.100531E+02   -0.225133E-07    0.269195E-08
    0.471998E+00    0.100531E+02   -0.225102E-07    0.269134E-08
    0.472035E+00    0.100531E+02   -0.225071E-07    0.269073E-08
    0.472072E+00    0.100531E+02   -0.225040E-07    0.269012E-08
    0.472108E+00    0.100531E+02   -0.225010E-07    0.268951E-08
    0.472145E+00    0.100531E+02   -0.224979E-07    0.268890E-08
    0.472182E+00    0.100531E+02   -0.224948E-07    0.268829E-08
    0.472219E+00    0.100531E+02   -0.224917E-07    0.268768E-08
    0.472256E+00    0.100531E+02   -0.224886E-07    0.268708E-08
    0.472293E+00    0.100531E+02   -0.224856E-07    0.268647E-08
    0.472330E+00    0.100531E+02   -0.224825E-07    0.268586E-08
    0.472366E+00    0.100531E+02   -0.224794E-07    0.268525E-08
    0.472403E+00    0.100531E+02   -0.224763E-07    0.268464E-08
    0.472440E+00    0.100531E+02   -0.224732E-07    0.268403E-08
    0.472477E+00    0.100531E+02   -0.224702E-07    0.268343E-08
    0.472514E+00    0.100531E+02   -0.224671E-07    0.268282E-08
    0.472551E+00    0.100531E+02   -0.224640E-07    0.268221E-08
    0.472587E+00    0.100531E+02   -0.224609E-07    0.268160E-08
    0.472624E+00    0.100531E+02   -0.224578E-07    0.268100E-08
    0.472661E+00    0.100531E+02   -0.224548E-07    0.268039E-08
    0.472698E+00    0.100531E+02   -0.224517E-07    0.267978E-08
    0.472735E+00    0.100531E+02   -0.224486E-07    0.267918E-08
    0.472772E+00    0.100531E+02   -0.224455E-07    0.267857E-08
    0.472809E+00    0.100531E+02   -0.224424E-07    0.267796E-08
    0.472845E+00    0.100531E+02   -0.224394E-07    0.267736E-08
    0.472882E+00    0.100531E+02   -0.224363E-07    0.267675E-08
    0.472919E+00    0.100531E+02   -0.224332E-07    0.267614E-08
    0.472956E+00    0.100531E+02   -0.224301E-07    0.267554E-08
    0.472993E+00    0.100531E+02   -0.224270E-07    0.267493E-08
    0.473030E+00    0.100531E+02   -0.224240E-07    0.267433E-08
    0.473066E+00    0.100531E+02   -0.224209E-07    0.267372E-08
    0.473103E+00    0.100531E+02   -0.224178E-07    0.267312E-08
    0.473140E+00    0.100531E+02   -0.224147E-07    0.267251E-08
    0.473177E+00    0.100531E+02   -0.224116E-07    0.267191E-08
    0.473214E+00    0.100531E+02   -0.224086E-07    0.267130E-08
    0.473251E+00    0.100531E+02   -0.224055E-07    0.267070E-08
    0.473287E+00    0.100531E+02   -0.224024E-07    0.267009E-08
    0.473324E+00    0.100531E+02   -0.223993E-07    0.266949E-08
    0.473361E+00    0.100531E+02   -0.223963E-07    0.266888E-08
    0.473398E+00    0.100531E+02   -0.223932E-07    0.266828E-08
    0.473435E+00    0.100531E+02   -0.223901E-07    0.266768E-08
    0.473472E+00    0.100531E+02   -0.223870E-07    0.266707E-08
    0.473509E+00    0.100531E+02   -0.223839E-07    0.266647E-08
    0.473545E+00    0.100531E+02   -0.223809E-07    0.266586E-08
    0.473582E+00    0.100531E+02   -0.223778E-07    0.266526E-08
    0.473619E+00    0.100531E+02   -0.223747E-07    0.266466E-08
    0.473656E+00    0.100531E+02   -0.223716E-07    0.266405E-08
    0.473693E+00    0.100531E+02   -0.223685E-07    0.266345E-08
    0.473730E+00    0.100531E+02   -0.223655E-07    0.266285E-08
    0.473766E+00    0.100531E+02   -0.223624E-07    0.266225E-08
    0.473803E+00    0.100531E+02   -0.223593E-07    0.266164E-08
    0.473840E+00    0.100531E+02   -0.223562E-07    0.266104E-08
    0.473877E+00    0.100531E+02   -0.223531E-07    0.266044E-08
    0.473914E+00    0.100531E+02   -0.223501E-07    0.265984E-08
    0.473951E+00    0.100531E+02   -0.223470E-07    0.265924E-08
    0.473988E+00    0.100531E+02   -0.223439E-07    0.265863E-08
    0.474024E+00    0.100531E+02   -0.223408E-07    0.265803E-08
    0.474061E+00    0.100531E+02   -0.223377E-07    0.265743E-08
    0.474098E+00    0.100531E+02   -0.223347E-07    0.265683E-08
    0.474135E+00    0.100531E+02   -0.223316E-07    0.265623E-08
    0.474172E+00    0.100531E+02   -0.223285E-07    0.265563E-08
    0.474209E+00    0.100531E+02   -0.223254E-07    0.265503E-08
    0.474245E+00    0.100531E+02   -0.223223E-07    0.265443E-08
    0.474282E+00    0.100531E+02   -0.223193E-07    0.265383E-08
    0.474319E+00    0.100531E+02   -0.223162E-07    0.265322E-08
    0.474356E+00    0.100531E+02   -0.223131E-07    0.265262E-08
    0.474393E+00    0.100531E+02   -0.223100E-07    0.265202E-08
    0.474430E+00    0.100531E+02   -0.223069E-07    0.265142E-08
    0.474467E+00    0.100531E+02   -0.223039E-07    0.265082E-08
    0.474503E+00    0.100531E+02   -0.223008E-07    0.265022E-08
    0.474540E+00    0.100531E+02   -0.222977E-07    0.264963E-08
    0.474577E+00    0.100531E+02   -0.222946E-07    0.264903E-08
    0.474614E+00    0.100531E+02   -0.222915E-07    0.264843E-08
    0.474651E+00    0.100531E+02   -0.222885E-07    0.264783E-08
    0.474688E+00    0.100531E+02   -0.222854E-07    0.264723E-08
    0.474724E+00    0.100531E+02   -0.222823E-07    0.264663E-08
    0.474761E+00    0.100531E+02   -0.222792E-07    0.264603E-08
    0.474798E+00    0.100531E+02   -0.222762E-07    0.264543E-08
    0.474835E+00    0.100531E+02   -0.222731E-07    0.264483E-08
    0.474872E+00    0.100531E+02   -0.222700E-07    0.264424E-08
    0.474909E+00    0.100531E+02   -0.222669E-07    0.264364E-08
    0.474946E+00    0.100531E+02   -0.222638E-07    0.264304E-08
    0.474982E+00    0.100531E+02   -0.222608E-07    0.264244E-08
    0.475019E+00    0.100531E+02   -0.222577E-07    0.264185E-08
    0.475056E+00    0.100531E+02   -0.222546E-07    0.264125E-08
    0.475093E+00    0.100531E+02   -0.222515E-07    0.264065E-08
    0.475130E+00    0.100531E+02   -0.222484E-07    0.264005E-08
    0.475167E+00    0.100531E+02   -0.222454E-07    0.263946E-08
    0.475203E+00    0.100531E+02   -0.222423E-07    0.263886E-08
    0.475240E+00    0.100531E+02   -0.222392E-07    0.263826E-08
    0.475277E+00    0.100531E+02   -0.222361E-07    0.263767E-08
    0.475314E+00    0.100531E+02   -0.222331E-07    0.263707E-08
    0.475351E+00    0.100531E+02   -0.222300E-07    0.263647E-08
    0.475388E+00    0.100531E+02   -0.222269E-07    0.263588E-08
    0.475425E+00    0.100531E+02   -0.222238E-07    0.263528E-08
    0.475461E+00    0.100531E+02   -0.222207E-07    0.263469E-08
    0.475498E+00    0.100531E+02   -0.222177E-07    0.263409E-08
    0.475535E+00    0.100531E+02   -0.222146E-07    0.263349E-08
    0.475572E+00    0.100531E+02   -0.222115E-07    0.263290E-08
    0.475609E+00    0.100531E+02   -0.222084E-07    0.263230E-08
    0.475646E+00    0.100531E+02   -0.222053E-07    0.263171E-08
    0.475682E+00    0.100531E+02   -0.222023E-07    0.263111E-08
    0.475719E+00    0.100531E+02   -0.221992E-07    0.263052E-08
    0.475756E+00    0.100531E+02   -0.221961E-07    0.262992E-08
    0.475793E+00    0.100531E+02   -0.221930E-07    0.262933E-08
    0.475830E+00    0.100531E+02   -0.221900E-07    0.262874E-08
    0.475867E+00    0.100531E+02   -0.221869E-07    0.262814E-08
    0.475904E+00    0.100531E+02   -0.221838E-07    0.262755E-08
    0.475940E+00    0.100531E+02   -0.221807E-07    0.262695E-08
    0.475977E+00    0.100531E+02   -0.221777E-07    0.262636E-08
    0.476014E+00    0.100531E+02   -0.221746E-07    0.262577E-08
    0.476051E+00    0.100531E+02   -0.221715E-07    0.262517E-08
    0.476088E+00    0.100531E+02   -0.221684E-07    0.262458E-08
    0.476125E+00    0.100531E+02   -0.221653E-07    0.262399E-08
    0.476161E+00    0.100531E+02   -0.221623E-07    0.262339E-08
    0.476198E+00    0.100531E+02   -0.221592E-07    0.262280E-08
    0.476235E+00    0.100531E+02   -0.221561E-07    0.262221E-08
    0.476272E+00    0.100531E+02   -0.221530E-07    0.262162E-08
    0.476309E+00    0.100531E+02   -0.221500E-07    0.262102E-08
    0.476346E+00    0.100531E+02   -0.221469E-07    0.262043E-08
    0.476383E+00    0.100531E+02   -0.221438E-07    0.261984E-08
    0.476419E+00    0.100531E+02   -0.221407E-07    0.261925E-08
    0.476456E+00    0.100531E+02   -0.221377E-07    0.261866E-08
    0.476493E+00    0.100531E+02   -0.221346E-07    0.261806E-08
    0.476530E+00    0.100531E+02   -0.221315E-07    0.261747E-08
    0.476567E+00    0.100531E+02   -0.221284E-07    0.261688E-08
    0.476604E+00    0.100531E+02   -0.221254E-07    0.261629E-08
    0.476640E+00    0.100531E+02   -0.221223E-07    0.261570E-08
    0.476677E+00    0.100531E+02   -0.221192E-07    0.261511E-08
    0.476714E+00    0.100531E+02   -0.221161E-07    0.261452E-08
    0.476751E+00    0.100531E+02   -0.221130E-07    0.261393E-08
    0.476788E+00    0.100531E+02   -0.221100E-07    0.261334E-08
    0.476825E+00    0.100531E+02   -0.221069E-07    0.261275E-08
    0.476862E+00    0.100531E+02   -0.221038E-07    0.261216E-08
    0.476898E+00    0.100531E+02   -0.221007E-07    0.261157E-08
    0.476935E+00    0.100531E+02   -0.220977E-07    0.261098E-08
    0.476972E+00    0.100531E+02   -0.220946E-07    0.261039E-08
    0.477009E+00    0.100531E+02   -0.220915E-07    0.260980E-08
    0.477046E+00    0.100531E+02   -0.220884E-07    0.260921E-08
    0.477083E+00    0.100531E+02   -0.220854E-07    0.260862E-08
    0.477119E+00    0.100531E+02   -0.220823E-07    0.260803E-08
    0.477156E+00    0.100531E+02   -0.220792E-07    0.260744E-08
    0.477193E+00    0.100531E+02   -0.220762E-07    0.260685E-08
    0.477230E+00    0.100531E+02   -0.220731E-07    0.260626E-08
    0.477267E+00    0.100531E+02   -0.220700E-07    0.260567E-08
    0.477304E+00    0.100531E+02   -0.220669E-07    0.260509E-08
    0.477341E+00    0.100531E+02   -0.220639E-07    0.260450E-08
    0.477377E+00    0.100531E+02   -0.220608E-07    0.260391E-08
    0.477414E+00    0.100531E+02   -0.220577E-07    0.260332E-08
    0.477451E+00    0.100531E+02   -0.220546E-07    0.260273E-08
    0.477488E+00    0.100531E+02   -0.220516E-07    0.260215E-08
    0.477525E+00    0.100531E+02   -0.220485E-07    0.260156E-08
    0.477562E+00    0.100531E+02   -0.220454E-07    0.260097E-08
    0.477598E+00    0.100531E+02   -0.220423E-07    0.260038E-08
    0.477635E+00    0.100531E+02   -0.220393E-07    0.259980E-08
    0.477672E+00    0.100531E+02   -0.220362E-07    0.259921E-08
    0.477709E+00    0.100531E+02   -0.220331E-07    0.259862E-08
    0.477746E+00    0.100531E+02   -0.220301E-07    0.259804E-08
    0.477783E+00    0.100531E+02   -0.220270E-07    0.259745E-08
    0.477820E+00    0.100531E+02   -0.220239E-07    0.259686E-08
    0.477856E+00    0.100531E+02   -0.220208E-07    0.259628E-08
    0.477893E+00    0.100531E+02   -0.220178E-07    0.259569E-08
    0.477930E+00    0.100531E+02   -0.220147E-07    0.259511E-08
    0.477967E+00    0.100531E+02   -0.220116E-07    0.259452E-08
    0.478004E+00    0.100531E+02   -0.220085E-07    0.259394E-08
    0.478041E+00    0.100531E+02   -0.220055E-07    0.259335E-08
    0.478077E+00    0.100531E+02   -0.220024E-07    0.259276E-08
    0.478114E+00    0.100531E+02   -0.219993E-07    0.259218E-08
    0.478151E+00    0.100531E+02   -0.219963E-07    0.259159E-08
    0.478188E+00    0.100531E+02   -0.219932E-07    0.259101E-08
    0.478225E+00    0.100531E+02   -0.219901E-07    0.259043E-08
    0.478262E+00    0.100531E+02   -0.219870E-07    0.258984E-08
    0.478299E+00    0.100531E+02   -0.219840E-07    0.258926E-08
    0.478335E+00    0.100531E+02   -0.219809E-07    0.258867E-08
    0.478372E+00    0.100531E+02   -0.219778E-07    0.258809E-08
    0.478409E+00    0.100531E+02   -0.219748E-07    0.258750E-08
    0.478446E+00    0.100531E+02   -0.219717E-07    0.258692E-08
    0.478483E+00    0.100531E+02   -0.219686E-07    0.258634E-08
    0.478520E+00    0.100531E+02   -0.219656E-07    0.258575E-08
    0.478556E+00    0.100531E+02   -0.219625E-07    0.258517E-08
    0.478593E+00    0.100531E+02   -0.219594E-07    0.258459E-08
    0.478630E+00    0.100531E+02   -0.219563E-07    0.258400E-08
    0.478667E+00    0.100531E+02   -0.219533E-07    0.258342E-08
    0.478704E+00    0.100531E+02   -0.219502E-07    0.258284E-08
    0.478741E+00    0.100531E+02   -0.219471E-07    0.258226E-08
    0.478778E+00    0.100531E+02   -0.219441E-07    0.258167E-08
    0.478814E+00    0.100531E+02   -0.219410E-07    0.258109E-08
    0.478851E+00    0.100531E+02   -0.219379E-07    0.258051E-08
    0.478888E+00    0.100531E+02   -0.219349E-07    0.257993E-08
    0.478925E+00    0.100531E+02   -0.219318E-07    0.257935E-08
    0.478962E+00    0.100531E+02   -0.219287E-07    0.257876E-08
    0.478999E+00    0.100531E+02   -0.219257E-07    0.257818E-08
    0.479035E+00    0.100531E+02   -0.219226E-07    0.257760E-08
    0.479072E+00    0.100531E+02   -0.219195E-07    0.257702E-08
    0.479109E+00    0.100531E+02   -0.219165E-07    0.257644E-08
    0.479146E+00    0.100531E+02   -0.219134E-07    0.257586E-08
    0.479183E+00    0.100531E+02   -0.219103E-07    0.257528E-08
    0.479220E+00    0.100531E+02   -0.219073E-07    0.257470E-08
    0.479257E+00    0.100531E+02   -0.219042E-07    0.257412E-08
    0.479293E+00    0.100531E+02   -0.219011E-07    0.257354E-08
    0.479330E+00    0.100531E+02   -0.218981E-07    0.257296E-08
    0.479367E+00    0.100531E+02   -0.218950E-07    0.257238E-08
    0.479404E+00    0.100531E+02   -0.218919E-07    0.257180E-08
    0.479441E+00    0.100531E+02   -0.218889E-07    0.257122E-08
    0.479478E+00    0.100531E+02   -0.218858E-07    0.257064E-08
    0.479514E+00    0.100531E+02   -0.218827E-07    0.257006E-08
    0.479551E+00    0.100531E+02   -0.218797E-07    0.256948E-08
    0.479588E+00    0.100531E+02   -0.218766E-07    0.256890E-08
    0.479625E+00    0.100531E+02   -0.218735E-07    0.256832E-08
    0.479662E+00    0.100531E+02   -0.218705E-07    0.256774E-08
    0.479699E+00    0.100531E+02   -0.218674E-07    0.256716E-08
    0.479736E+00    0.100531E+02   -0.218643E-07    0.256658E-08
    0.479772E+00    0.100531E+02   -0.218613E-07    0.256601E-08
    0.479809E+00    0.100531E+02   -0.218582E-07    0.256543E-08
    0.479846E+00    0.100531E+02   -0.218551E-07    0.256485E-08
    0.479883E+00    0.100531E+02   -0.218521E-07    0.256427E-08
    0.479920E+00    0.100531E+02   -0.218490E-07    0.256369E-08
    0.479957E+00    0.100531E+02   -0.218459E-07    0.256312E-08
    0.479993E+00    0.100531E+02   -0.218429E-07    0.256254E-08
    0.480030E+00    0.100531E+02   -0.218398E-07    0.256196E-08
    0.480067E+00    0.100531E+02   -0.218368E-07    0.256138E-08
    0.480104E+00    0.100531E+02   -0.218337E-07    0.256081E-08
    0.480141E+00    0.100531E+02   -0.218306E-07    0.256023E-08
    0.480178E+00    0.100531E+02   -0.218276E-07    0.255965E-08
    0.480215E+00    0.100531E+02   -0.218245E-07    0.255908E-08
    0.480251E+00    0.100531E+02   -0.218214E-07    0.255850E-08
    0.480288E+00    0.100531E+02   -0.218184E-07    0.255792E-08
    0.480325E+00    0.100531E+02   -0.218153E-07    0.255735E-08
    0.480362E+00    0.100531E+02   -0.218122E-07    0.255677E-08
    0.480399E+00    0.100531E+02   -0.218092E-07    0.255620E-08
    0.480436E+00    0.100531E+02   -0.218061E-07    0.255562E-08
    0.480472E+00    0.100531E+02   -0.218031E-07    0.255505E-08
    0.480509E+00    0.100531E+02   -0.218000E-07    0.255447E-08
    0.480546E+00    0.100531E+02   -0.217969E-07    0.255389E-08
    0.480583E+00    0.100531E+02   -0.217939E-07    0.255332E-08
    0.480620E+00    0.100531E+02   -0.217908E-07    0.255274E-08
    0.480657E+00    0.100531E+02   -0.217878E-07    0.255217E-08
    0.480694E+00    0.100531E+02   -0.217847E-07    0.255160E-08
    0.480730E+00    0.100531E+02   -0.217816E-07    0.255102E-08
    0.480767E+00    0.100531E+02   -0.217786E-07    0.255045E-08
    0.480804E+00    0.100531E+02   -0.217755E-07    0.254987E-08
    0.480841E+00    0.100531E+02   -0.217725E-07    0.254930E-08
    0.480878E+00    0.100531E+02   -0.217694E-07    0.254872E-08
    0.480915E+00    0.100531E+02   -0.217663E-07    0.254815E-08
    0.480951E+00    0.100531E+02   -0.217633E-07    0.254758E-08
    0.480988E+00    0.100531E+02   -0.217602E-07    0.254700E-08
    0.481025E+00    0.100531E+02   -0.217572E-07    0.254643E-08
    0.481062E+00    0.100531E+02   -0.217541E-07    0.254586E-08
    0.481099E+00    0.100531E+02   -0.217510E-07    0.254528E-08
    0.481136E+00    0.100531E+02   -0.217480E-07    0.254471E-08
    0.481173E+00    0.100531E+02   -0.217449E-07    0.254414E-08
    0.481209E+00    0.100531E+02   -0.217419E-07    0.254357E-08
    0.481246E+00    0.100531E+02   -0.217388E-07    0.254299E-08
    0.481283E+00    0.100531E+02   -0.217358E-07    0.254242E-08
    0.481320E+00    0.100531E+02   -0.217327E-07    0.254185E-08
    0.481357E+00    0.100531E+02   -0.217296E-07    0.254128E-08
    0.481394E+00    0.100531E+02   -0.217266E-07    0.254071E-08
    0.481430E+00    0.100531E+02   -0.217235E-07    0.254013E-08
    0.481467E+00    0.100531E+02   -0.217205E-07    0.253956E-08
    0.481504E+00    0.100531E+02   -0.217174E-07    0.253899E-08
    0.481541E+00    0.100531E+02   -0.217144E-07    0.253842E-08
    0.481578E+00    0.100531E+02   -0.217113E-07    0.253785E-08
    0.481615E+00    0.100531E+02   -0.217082E-07    0.253728E-08
    0.481652E+00    0.100531E+02   -0.217052E-07    0.253671E-08
    0.481688E+00    0.100531E+02   -0.217021E-07    0.253614E-08
    0.481725E+00    0.100531E+02   -0.216991E-07    0.253557E-08
    0.481762E+00    0.100531E+02   -0.216960E-07    0.253500E-08
    0.481799E+00    0.100531E+02   -0.216930E-07    0.253443E-08
    0.481836E+00    0.100531E+02   -0.216899E-07    0.253386E-08
    0.481873E+00    0.100531E+02   -0.216869E-07    0.253329E-08
    0.481909E+00    0.100531E+02   -0.216838E-07    0.253272E-08
    0.481946E+00    0.100531E+02   -0.216808E-07    0.253215E-08
    0.481983E+00    0.100531E+02   -0.216777E-07    0.253158E-08
    0.482020E+00    0.100531E+02   -0.216746E-07    0.253101E-08
    0.482057E+00    0.100531E+02   -0.216716E-07    0.253044E-08
    0.482094E+00    0.100531E+02   -0.216685E-07    0.252987E-08
    0.482131E+00    0.100531E+02   -0.216655E-07    0.252930E-08
    0.482167E+00    0.100531E+02   -0.216624E-07    0.252873E-08
    0.482204E+00    0.100531E+02   -0.216594E-07    0.252816E-08
    0.482241E+00    0.100531E+02   -0.216563E-07    0.252760E-08
    0.482278E+00    0.100531E+02   -0.216533E-07    0.252703E-08
    0.482315E+00    0.100531E+02   -0.216502E-07    0.252646E-08
    0.482352E+00    0.100531E+02   -0.216472E-07    0.252589E-08
    0.482388E+00    0.100531E+02   -0.216441E-07    0.252532E-08
    0.482425E+00    0.100531E+02   -0.216411E-07    0.252476E-08
    0.482462E+00    0.100531E+02   -0.216380E-07    0.252419E-08
    0.482499E+00    0.100531E+02   -0.216350E-07    0.252362E-08
    0.482536E+00    0.100531E+02   -0.216319E-07    0.252305E-08
    0.482573E+00    0.100531E+02   -0.216289E-07    0.252249E-08
    0.482610E+00    0.100531E+02   -0.216258E-07    0.252192E-08
    0.482646E+00    0.100531E+02   -0.216228E-07    0.252135E-08
    0.482683E+00    0.100531E+02   -0.216197E-07    0.252079E-08
    0.482720E+00    0.100531E+02   -0.216167E-07    0.252022E-08
    0.482757E+00    0.100531E+02   -0.216136E-07    0.251965E-08
    0.482794E+00    0.100531E+02   -0.216106E-07    0.251909E-08
    0.482831E+00    0.100531E+02   -0.216075E-07    0.251852E-08
    0.482867E+00    0.100531E+02   -0.216045E-07    0.251796E-08
    0.482904E+00    0.100531E+02   -0.216014E-07    0.251739E-08
    0.482941E+00    0.100531E+02   -0.215984E-07    0.251682E-08
    0.482978E+00    0.100531E+02   -0.215953E-07    0.251626E-08
    0.483015E+00    0.100531E+02   -0.215923E-07    0.251569E-08
    0.483052E+00    0.100531E+02   -0.215892E-07    0.251513E-08
    0.483089E+00    0.100531E+02   -0.215862E-07    0.251456E-08
    0.483125E+00    0.100531E+02   -0.215831E-07    0.251400E-08
    0.483162E+00    0.100531E+02   -0.215801E-07    0.251343E-08
    0.483199E+00    0.100531E+02   -0.215771E-07    0.251287E-08
    0.483236E+00    0.100531E+02   -0.215740E-07    0.251231E-08
    0.483273E+00    0.100531E+02   -0.215710E-07    0.251174E-08
    0.483310E+00    0.100531E+02   -0.215679E-07    0.251118E-08
    0.483346E+00    0.100531E+02   -0.215649E-07    0.251061E-08
    0.483383E+00    0.100531E+02   -0.215618E-07    0.251005E-08
    0.483420E+00    0.100531E+02   -0.215588E-07    0.250949E-08
    0.483457E+00    0.100531E+02   -0.215557E-07    0.250892E-08
    0.483494E+00    0.100531E+02   -0.215527E-07    0.250836E-08
    0.483531E+00    0.100531E+02   -0.215497E-07    0.250780E-08
    0.483568E+00    0.100531E+02   -0.215466E-07    0.250723E-08
    0.483604E+00    0.100531E+02   -0.215436E-07    0.250667E-08
    0.483641E+00    0.100531E+02   -0.215405E-07    0.250611E-08
    0.483678E+00    0.100531E+02   -0.215375E-07    0.250555E-08
    0.483715E+00    0.100531E+02   -0.215344E-07    0.250498E-08
    0.483752E+00    0.100531E+02   -0.215314E-07    0.250442E-08
    0.483789E+00    0.100531E+02   -0.215283E-07    0.250386E-08
    0.483825E+00    0.100531E+02   -0.215253E-07    0.250330E-08
    0.483862E+00    0.100531E+02   -0.215223E-07    0.250273E-08
    0.483899E+00    0.100531E+02   -0.215192E-07    0.250217E-08
    0.483936E+00    0.100531E+02   -0.215162E-07    0.250161E-08
    0.483973E+00    0.100531E+02   -0.215131E-07    0.250105E-08
    0.484010E+00    0.100531E+02   -0.215101E-07    0.250049E-08
    0.484047E+00    0.100531E+02   -0.215071E-07    0.249993E-08
    0.484083E+00    0.100531E+02   -0.215040E-07    0.249937E-08
    0.484120E+00    0.100531E+02   -0.215010E-07    0.249881E-08
    0.484157E+00    0.100531E+02   -0.214979E-07    0.249825E-08
    0.484194E+00    0.100531E+02   -0.214949E-07    0.249768E-08
    0.484231E+00    0.100531E+02   -0.214919E-07    0.249712E-08
    0.484268E+00    0.100531E+02   -0.214888E-07    0.249656E-08
    0.484304E+00    0.100531E+02   -0.214858E-07    0.249600E-08
    0.484341E+00    0.100531E+02   -0.214827E-07    0.249544E-08
    0.484378E+00    0.100531E+02   -0.214797E-07    0.249488E-08
    0.484415E+00    0.100531E+02   -0.214767E-07    0.249433E-08
    0.484452E+00    0.100531E+02   -0.214736E-07    0.249377E-08
    0.484489E+00    0.100531E+02   -0.214706E-07    0.249321E-08
    0.484526E+00    0.100531E+02   -0.214676E-07    0.249265E-08
    0.484562E+00    0.100531E+02   -0.214645E-07    0.249209E-08
    0.484599E+00    0.100531E+02   -0.214615E-07    0.249153E-08
    0.484636E+00    0.100531E+02   -0.214584E-07    0.249097E-08
    0.484673E+00    0.100531E+02   -0.214554E-07    0.249041E-08
    0.484710E+00    0.100531E+02   -0.214524E-07    0.248985E-08
    0.484747E+00    0.100531E+02   -0.214493E-07    0.248930E-08
    0.484783E+00    0.100531E+02   -0.214463E-07    0.248874E-08
    0.484820E+00    0.100531E+02   -0.214433E-07    0.248818E-08
    0.484857E+00    0.100531E+02   -0.214402E-07    0.248762E-08
    0.484894E+00    0.100531E+02   -0.214372E-07    0.248706E-08
    0.484931E+00    0.100531E+02   -0.214342E-07    0.248651E-08
    0.484968E+00    0.100531E+02   -0.214311E-07    0.248595E-08
    0.485005E+00    0.100531E+02   -0.214281E-07    0.248539E-08
    0.485041E+00    0.100531E+02   -0.214251E-07    0.248483E-08
    0.485078E+00    0.100531E+02   -0.214220E-07    0.248428E-08
    0.485115E+00    0.100531E+02   -0.214190E-07    0.248372E-08
    0.485152E+00    0.100531E+02   -0.214160E-07    0.248316E-08
    0.485189E+00    0.100531E+02   -0.214129E-07    0.248261E-08
    0.485226E+00    0.100531E+02   -0.214099E-07    0.248205E-08
    0.485262E+00    0.100531E+02   -0.214069E-07    0.248150E-08
    0.485299E+00    0.100531E+02   -0.214038E-07    0.248094E-08
    0.485336E+00    0.100531E+02   -0.214008E-07    0.248038E-08
    0.485373E+00    0.100531E+02   -0.213978E-07    0.247983E-08
    0.485410E+00    0.100531E+02   -0.213947E-07    0.247927E-08
    0.485447E+00    0.100531E+02   -0.213917E-07    0.247872E-08
    0.485483E+00    0.100531E+02   -0.213887E-07    0.247816E-08
    0.485520E+00    0.100531E+02   -0.213856E-07    0.247761E-08
    0.485557E+00    0.100531E+02   -0.213826E-07    0.247705E-08
    0.485594E+00    0.100531E+02   -0.213796E-07    0.247650E-08
    0.485631E+00    0.100531E+02   -0.213765E-07    0.247594E-08
    0.485668E+00    0.100531E+02   -0.213735E-07    0.247539E-08
    0.485705E+00    0.100531E+02   -0.213705E-07    0.247483E-08
    0.485741E+00    0.100531E+02   -0.213675E-07    0.247428E-08
    0.485778E+00    0.100531E+02   -0.213644E-07    0.247372E-08
    0.485815E+00    0.100531E+02   -0.213614E-07    0.247317E-08
    0.485852E+00    0.100531E+02   -0.213584E-07    0.247262E-08
    0.485889E+00    0.100531E+02   -0.213554E-07    0.247206E-08
    0.485926E+00    0.100531E+02   -0.213523E-07    0.247151E-08
    0.485962E+00    0.100531E+02   -0.213493E-07    0.247096E-08
    0.485999E+00    0.100531E+02   -0.213463E-07    0.247040E-08
    0.486036E+00    0.100531E+02   -0.213432E-07    0.246985E-08
    0.486073E+00    0.100531E+02   -0.213402E-07    0.246930E-08
    0.486110E+00    0.100531E+02   -0.213372E-07    0.246874E-08
    0.486147E+00    0.100531E+02   -0.213342E-07    0.246819E-08
    0.486184E+00    0.100531E+02   -0.213311E-07    0.246764E-08
    0.486220E+00    0.100531E+02   -0.213281E-07    0.246709E-08
    0.486257E+00    0.100531E+02   -0.213251E-07    0.246653E-08
    0.486294E+00    0.100531E+02   -0.213221E-07    0.246598E-08
    0.486331E+00    0.100531E+02   -0.213190E-07    0.246543E-08
    0.486368E+00    0.100531E+02   -0.213160E-07    0.246488E-08
    0.486405E+00    0.100531E+02   -0.213130E-07    0.246433E-08
