 a		phi		phidot		fde
    0.105391E-01    0.847555E-01   -0.464778E-02    0.717991E+00
    0.105732E-01    0.781796E-01   -0.463073E-02    0.716177E+00
    0.106073E-01    0.715965E-01   -0.461289E-02    0.714338E+00
    0.106416E-01    0.650071E-01   -0.459424E-02    0.712474E+00
    0.106759E-01    0.584127E-01   -0.457476E-02    0.710587E+00
    0.107104E-01    0.518144E-01   -0.455443E-02    0.708677E+00
    0.107450E-01    0.452136E-01   -0.453324E-02    0.706746E+00
    0.107797E-01    0.386114E-01   -0.451116E-02    0.704795E+00
    0.108145E-01    0.320094E-01   -0.448818E-02    0.702825E+00
    0.108494E-01    0.254089E-01   -0.446428E-02    0.700838E+00
    0.108845E-01    0.188116E-01   -0.443944E-02    0.698836E+00
    0.109196E-01    0.122189E-01   -0.441364E-02    0.696821E+00
    0.109549E-01    0.563267E-02   -0.438686E-02    0.694793E+00
    0.109903E-01   -0.945476E-03   -0.435909E-02    0.692757E+00
    0.110258E-01   -0.751367E-02   -0.433029E-02    0.690713E+00
    0.110614E-01   -0.140700E-01   -0.430046E-02    0.688664E+00
    0.110971E-01   -0.206125E-01   -0.426958E-02    0.686612E+00
    0.111329E-01   -0.271391E-01   -0.423762E-02    0.684562E+00
    0.111689E-01   -0.336477E-01   -0.420457E-02    0.682514E+00
    0.112049E-01   -0.401360E-01   -0.417042E-02    0.680473E+00
    0.112411E-01   -0.466017E-01   -0.413513E-02    0.678442E+00
    0.112774E-01   -0.530425E-01   -0.409870E-02    0.676423E+00
    0.113139E-01   -0.594558E-01   -0.406110E-02    0.674421E+00
    0.113504E-01   -0.658391E-01   -0.402233E-02    0.672440E+00
    0.113871E-01   -0.721898E-01   -0.398237E-02    0.670482E+00
    0.114238E-01   -0.785051E-01   -0.394119E-02    0.668552E+00
    0.114607E-01   -0.847822E-01   -0.389880E-02    0.666655E+00
    0.114977E-01   -0.910182E-01   -0.385516E-02    0.664793E+00
    0.115349E-01   -0.972103E-01   -0.381028E-02    0.662973E+00
    0.115721E-01   -0.103355E+00   -0.376414E-02    0.661197E+00
    0.116095E-01   -0.109450E+00   -0.371672E-02    0.659471E+00
    0.116470E-01   -0.115492E+00   -0.366802E-02    0.657799E+00
    0.116846E-01   -0.121477E+00   -0.361804E-02    0.656186E+00
    0.117223E-01   -0.127402E+00   -0.356676E-02    0.654637E+00
    0.117602E-01   -0.133264E+00   -0.351418E-02    0.653155E+00
    0.117982E-01   -0.139060E+00   -0.346029E-02    0.651745E+00
    0.118363E-01   -0.144785E+00   -0.340509E-02    0.650413E+00
    0.118745E-01   -0.150438E+00   -0.334859E-02    0.649162E+00
    0.119128E-01   -0.156013E+00   -0.329078E-02    0.647996E+00
    0.119513E-01   -0.161508E+00   -0.323166E-02    0.646920E+00
    0.119899E-01   -0.166919E+00   -0.317124E-02    0.645938E+00
    0.120286E-01   -0.172243E+00   -0.310953E-02    0.645053E+00
    0.120675E-01   -0.177475E+00   -0.304653E-02    0.644268E+00
    0.121064E-01   -0.182614E+00   -0.298225E-02    0.643588E+00
    0.121455E-01   -0.187654E+00   -0.291671E-02    0.643014E+00
    0.121848E-01   -0.192593E+00   -0.284991E-02    0.642550E+00
    0.122241E-01   -0.197427E+00   -0.278189E-02    0.642198E+00
    0.122636E-01   -0.202153E+00   -0.271264E-02    0.641958E+00
    0.123032E-01   -0.206768E+00   -0.264221E-02    0.641833E+00
    0.123429E-01   -0.211268E+00   -0.257059E-02    0.641824E+00
    0.123828E-01   -0.215651E+00   -0.249783E-02    0.641932E+00
    0.124228E-01   -0.219913E+00   -0.242394E-02    0.642155E+00
    0.124629E-01   -0.224051E+00   -0.234895E-02    0.642495E+00
    0.125031E-01   -0.228062E+00   -0.227290E-02    0.642950E+00
    0.125435E-01   -0.231944E+00   -0.219582E-02    0.643519E+00
    0.125840E-01   -0.235695E+00   -0.211773E-02    0.644200E+00
    0.126247E-01   -0.239310E+00   -0.203868E-02    0.644991E+00
    0.126654E-01   -0.242790E+00   -0.195870E-02    0.645891E+00
    0.127063E-01   -0.246130E+00   -0.187782E-02    0.646894E+00
    0.127474E-01   -0.249329E+00   -0.179610E-02    0.648000E+00
    0.127886E-01   -0.252385E+00   -0.171356E-02    0.649203E+00
    0.128299E-01   -0.255296E+00   -0.163025E-02    0.650499E+00
    0.128713E-01   -0.258061E+00   -0.154622E-02    0.651886E+00
    0.129129E-01   -0.260678E+00   -0.146151E-02    0.653357E+00
    0.129546E-01   -0.263145E+00   -0.137616E-02    0.654908E+00
    0.129964E-01   -0.265463E+00   -0.129022E-02    0.656534E+00
    0.130384E-01   -0.267628E+00   -0.120374E-02    0.658230E+00
    0.130805E-01   -0.269641E+00   -0.111676E-02    0.659991E+00
    0.131227E-01   -0.271501E+00   -0.102933E-02    0.661810E+00
    0.131651E-01   -0.273208E+00   -0.941497E-03    0.663683E+00
    0.132076E-01   -0.274760E+00   -0.853312E-03    0.665604E+00
    0.132503E-01   -0.276157E+00   -0.764823E-03    0.667567E+00
    0.132931E-01   -0.277400E+00   -0.676077E-03    0.669567E+00
    0.133360E-01   -0.278488E+00   -0.587123E-03    0.671598E+00
    0.133791E-01   -0.279422E+00   -0.498009E-03    0.673654E+00
    0.134223E-01   -0.280200E+00   -0.408783E-03    0.675731E+00
    0.134656E-01   -0.280825E+00   -0.319492E-03    0.677823E+00
    0.135091E-01   -0.281295E+00   -0.230186E-03    0.679924E+00
    0.135527E-01   -0.281612E+00   -0.140910E-03    0.682030E+00
    0.135965E-01   -0.281777E+00   -0.517117E-04    0.684136E+00
    0.136404E-01   -0.281789E+00    0.373627E-04    0.686237E+00
    0.136844E-01   -0.281650E+00    0.126267E-03    0.688328E+00
    0.137286E-01   -0.281360E+00    0.214956E-03    0.690406E+00
    0.137730E-01   -0.280921E+00    0.303386E-03    0.692465E+00
    0.138175E-01   -0.280333E+00    0.391510E-03    0.694503E+00
    0.138621E-01   -0.279598E+00    0.479287E-03    0.696514E+00
    0.139068E-01   -0.278716E+00    0.566671E-03    0.698496E+00
    0.139518E-01   -0.277688E+00    0.653622E-03    0.700444E+00
    0.139968E-01   -0.276517E+00    0.740096E-03    0.702357E+00
    0.140420E-01   -0.275202E+00    0.826052E-03    0.704230E+00
    0.140874E-01   -0.273746E+00    0.911450E-03    0.706061E+00
    0.141329E-01   -0.272150E+00    0.996247E-03    0.707846E+00
    0.141785E-01   -0.270415E+00    0.108040E-02    0.709584E+00
    0.142243E-01   -0.268542E+00    0.116388E-02    0.711272E+00
    0.142702E-01   -0.266532E+00    0.124664E-02    0.712908E+00
    0.143163E-01   -0.264388E+00    0.132865E-02    0.714490E+00
    0.143625E-01   -0.262111E+00    0.140985E-02    0.716014E+00
    0.144089E-01   -0.259701E+00    0.149022E-02    0.717481E+00
    0.144555E-01   -0.257161E+00    0.156972E-02    0.718888E+00
    0.145021E-01   -0.254492E+00    0.164832E-02    0.720233E+00
    0.145490E-01   -0.251695E+00    0.172596E-02    0.721514E+00
    0.145960E-01   -0.248772E+00    0.180262E-02    0.722732E+00
    0.146431E-01   -0.245724E+00    0.187826E-02    0.723883E+00
    0.146904E-01   -0.242553E+00    0.195283E-02    0.724967E+00
    0.147378E-01   -0.239261E+00    0.202632E-02    0.725983E+00
    0.147854E-01   -0.235848E+00    0.209867E-02    0.726929E+00
    0.148332E-01   -0.232317E+00    0.216984E-02    0.727805E+00
    0.148811E-01   -0.228668E+00    0.223981E-02    0.728610E+00
    0.149291E-01   -0.224904E+00    0.230854E-02    0.729342E+00
    0.149774E-01   -0.221026E+00    0.237598E-02    0.730001E+00
    0.150257E-01   -0.217036E+00    0.244209E-02    0.730586E+00
    0.150742E-01   -0.212934E+00    0.250685E-02    0.731097E+00
    0.151229E-01   -0.208723E+00    0.257020E-02    0.731532E+00
    0.151718E-01   -0.204404E+00    0.263212E-02    0.731890E+00
    0.152208E-01   -0.199979E+00    0.269255E-02    0.732172E+00
    0.152699E-01   -0.195450E+00    0.275147E-02    0.732377E+00
    0.153192E-01   -0.190817E+00    0.280882E-02    0.732503E+00
    0.153687E-01   -0.186084E+00    0.286456E-02    0.732551E+00
    0.154183E-01   -0.181250E+00    0.291865E-02    0.732520E+00
    0.154681E-01   -0.176319E+00    0.297106E-02    0.732410E+00
    0.155181E-01   -0.171293E+00    0.302172E-02    0.732220E+00
    0.155682E-01   -0.166172E+00    0.307061E-02    0.731950E+00
    0.156185E-01   -0.160958E+00    0.311766E-02    0.731599E+00
    0.156689E-01   -0.155655E+00    0.316284E-02    0.731167E+00
    0.157195E-01   -0.150263E+00    0.320609E-02    0.730655E+00
    0.157703E-01   -0.144785E+00    0.324736E-02    0.730062E+00
    0.158212E-01   -0.139224E+00    0.328661E-02    0.729388E+00
    0.158723E-01   -0.133580E+00    0.332378E-02    0.728634E+00
    0.159236E-01   -0.127857E+00    0.335882E-02    0.727799E+00
    0.159750E-01   -0.122057E+00    0.339167E-02    0.726884E+00
    0.160266E-01   -0.116183E+00    0.342228E-02    0.725889E+00
    0.160783E-01   -0.110237E+00    0.345059E-02    0.724816E+00
    0.161303E-01   -0.104222E+00    0.347655E-02    0.723665E+00
    0.161824E-01   -0.981408E-01    0.350009E-02    0.722437E+00
    0.162346E-01   -0.919969E-01    0.352116E-02    0.721134E+00
    0.162870E-01   -0.857933E-01    0.353969E-02    0.719756E+00
    0.163396E-01   -0.795334E-01    0.355563E-02    0.718307E+00
    0.163924E-01   -0.732207E-01    0.356890E-02    0.716788E+00
    0.164454E-01   -0.668592E-01    0.357946E-02    0.715202E+00
    0.164985E-01   -0.604527E-01    0.358722E-02    0.713551E+00
    0.165517E-01   -0.540054E-01    0.359214E-02    0.711839E+00
    0.166052E-01   -0.475218E-01    0.359414E-02    0.710070E+00
    0.166588E-01   -0.410064E-01    0.359316E-02    0.708247E+00
    0.167126E-01   -0.344642E-01    0.358914E-02    0.706375E+00
    0.167666E-01   -0.279003E-01    0.358201E-02    0.704460E+00
    0.168207E-01   -0.213201E-01    0.357171E-02    0.702508E+00
    0.168751E-01   -0.147292E-01    0.355817E-02    0.700523E+00
    0.169296E-01   -0.813374E-02    0.354134E-02    0.698514E+00
    0.169842E-01   -0.153982E-02    0.352116E-02    0.696487E+00
    0.170391E-01    0.504601E-02    0.349757E-02    0.694450E+00
    0.170941E-01    0.116169E-01    0.347052E-02    0.692413E+00
    0.171493E-01    0.181659E-01    0.343996E-02    0.690383E+00
    0.172047E-01    0.246854E-01    0.340584E-02    0.688371E+00
    0.172603E-01    0.311679E-01    0.336812E-02    0.686386E+00
    0.173160E-01    0.376053E-01    0.332677E-02    0.684440E+00
    0.173719E-01    0.439896E-01    0.328174E-02    0.682543E+00
    0.174280E-01    0.503121E-01    0.323302E-02    0.680706E+00
    0.174843E-01    0.565644E-01    0.318059E-02    0.678941E+00
    0.175408E-01    0.627374E-01    0.312443E-02    0.677260E+00
    0.175974E-01    0.688222E-01    0.306455E-02    0.675673E+00
    0.176543E-01    0.748095E-01    0.300094E-02    0.674192E+00
    0.177113E-01    0.806900E-01    0.293362E-02    0.672829E+00
    0.177685E-01    0.864542E-01    0.286261E-02    0.671593E+00
    0.178258E-01    0.920929E-01    0.278795E-02    0.670496E+00
    0.178834E-01    0.975965E-01    0.270968E-02    0.669546E+00
    0.179412E-01    0.102956E+00    0.262786E-02    0.668751E+00
    0.179991E-01    0.108161E+00    0.254255E-02    0.668119E+00
    0.180572E-01    0.113204E+00    0.245382E-02    0.667657E+00
    0.181156E-01    0.118075E+00    0.236176E-02    0.667368E+00
    0.181741E-01    0.122765E+00    0.226647E-02    0.667256E+00
    0.182327E-01    0.127267E+00    0.216806E-02    0.667323E+00
    0.182916E-01    0.131572E+00    0.206665E-02    0.667569E+00
    0.183507E-01    0.135672E+00    0.196235E-02    0.667994E+00
    0.184100E-01    0.139561E+00    0.185533E-02    0.668593E+00
    0.184694E-01    0.143231E+00    0.174571E-02    0.669362E+00
    0.185291E-01    0.146677E+00    0.163365E-02    0.670296E+00
    0.185889E-01    0.149892E+00    0.151932E-02    0.671387E+00
    0.186489E-01    0.152871E+00    0.140288E-02    0.672626E+00
    0.187092E-01    0.155610E+00    0.128452E-02    0.674004E+00
    0.187696E-01    0.158105E+00    0.116441E-02    0.675510E+00
    0.188302E-01    0.160351E+00    0.104273E-02    0.677130E+00
    0.188910E-01    0.162347E+00    0.919675E-03    0.678855E+00
    0.189520E-01    0.164089E+00    0.795436E-03    0.680669E+00
    0.190132E-01    0.165576E+00    0.670205E-03    0.682560E+00
    0.190746E-01    0.166806E+00    0.544175E-03    0.684513E+00
    0.191362E-01    0.167778E+00    0.417542E-03    0.686516E+00
    0.191980E-01    0.168493E+00    0.290498E-03    0.688554E+00
    0.192600E-01    0.168951E+00    0.163238E-03    0.690614E+00
    0.193222E-01    0.169151E+00    0.359544E-04    0.692683E+00
    0.193846E-01    0.169096E+00   -0.911626E-04    0.694747E+00
    0.194472E-01    0.168786E+00   -0.217924E-03    0.696795E+00
    0.195100E-01    0.168223E+00   -0.344144E-03    0.698815E+00
    0.195730E-01    0.167410E+00   -0.469638E-03    0.700794E+00
    0.196363E-01    0.166348E+00   -0.594224E-03    0.702724E+00
    0.196997E-01    0.165041E+00   -0.717725E-03    0.704593E+00
    0.197633E-01    0.163491E+00   -0.839963E-03    0.706393E+00
    0.198271E-01    0.161702E+00   -0.960767E-03    0.708114E+00
    0.198911E-01    0.159676E+00   -0.107996E-02    0.709749E+00
    0.199554E-01    0.157419E+00   -0.119739E-02    0.711290E+00
    0.200198E-01    0.154933E+00   -0.131287E-02    0.712730E+00
    0.200845E-01    0.152222E+00   -0.142625E-02    0.714064E+00
    0.201493E-01    0.149291E+00   -0.153737E-02    0.715285E+00
    0.202144E-01    0.146144E+00   -0.164606E-02    0.716388E+00
    0.202797E-01    0.142786E+00   -0.175217E-02    0.717370E+00
    0.203452E-01    0.139220E+00   -0.185553E-02    0.718225E+00
    0.204109E-01    0.135452E+00   -0.195600E-02    0.718951E+00
    0.204768E-01    0.131486E+00   -0.205342E-02    0.719543E+00
    0.205429E-01    0.127328E+00   -0.214763E-02    0.720000E+00
    0.206093E-01    0.122983E+00   -0.223847E-02    0.720320E+00
    0.206758E-01    0.118456E+00   -0.232579E-02    0.720499E+00
    0.207426E-01    0.113752E+00   -0.240944E-02    0.720538E+00
    0.208096E-01    0.108878E+00   -0.248925E-02    0.720435E+00
    0.208768E-01    0.103839E+00   -0.256508E-02    0.720190E+00
    0.209442E-01    0.986417E-01   -0.263676E-02    0.719803E+00
    0.210119E-01    0.932924E-01   -0.270413E-02    0.719275E+00
    0.210797E-01    0.877978E-01   -0.276704E-02    0.718606E+00
    0.211478E-01    0.821649E-01   -0.282531E-02    0.717799E+00
    0.212161E-01    0.764011E-01   -0.287880E-02    0.716857E+00
    0.212846E-01    0.705141E-01   -0.292734E-02    0.715782E+00
    0.213533E-01    0.645121E-01   -0.297077E-02    0.714579E+00
    0.214223E-01    0.584035E-01   -0.300892E-02    0.713252E+00
    0.214915E-01    0.521975E-01   -0.304163E-02    0.711808E+00
    0.215609E-01    0.459035E-01   -0.306874E-02    0.710254E+00
    0.216305E-01    0.395316E-01   -0.309010E-02    0.708597E+00
    0.217004E-01    0.330923E-01   -0.310554E-02    0.706848E+00
    0.217705E-01    0.265968E-01   -0.311492E-02    0.705017E+00
    0.218408E-01    0.200569E-01   -0.311809E-02    0.703115E+00
    0.219113E-01    0.134849E-01   -0.311491E-02    0.701157E+00
    0.219821E-01    0.689396E-02   -0.310524E-02    0.699156E+00
    0.220531E-01    0.297696E-03   -0.308897E-02    0.697130E+00
    0.221243E-01   -0.628956E-02   -0.306599E-02    0.695095E+00
    0.221957E-01   -0.128528E-01   -0.303619E-02    0.693071E+00
    0.222674E-01   -0.193766E-01   -0.299950E-02    0.691076E+00
    0.223393E-01   -0.258446E-01   -0.295586E-02    0.689133E+00
    0.224115E-01   -0.322403E-01   -0.290521E-02    0.687261E+00
    0.224838E-01   -0.385465E-01   -0.284755E-02    0.685484E+00
    0.225564E-01   -0.447456E-01   -0.278288E-02    0.683822E+00
    0.226293E-01   -0.508198E-01   -0.271122E-02    0.682298E+00
    0.227024E-01   -0.567510E-01   -0.263264E-02    0.680932E+00
    0.227757E-01   -0.625212E-01   -0.254723E-02    0.679743E+00
    0.228492E-01   -0.681123E-01   -0.245511E-02    0.678749E+00
    0.229230E-01   -0.735064E-01   -0.235642E-02    0.677965E+00
    0.229971E-01   -0.786860E-01   -0.225137E-02    0.677404E+00
    0.230713E-01   -0.836339E-01   -0.214017E-02    0.677076E+00
    0.231458E-01   -0.883339E-01   -0.202306E-02    0.676986E+00
    0.232206E-01   -0.927701E-01   -0.190035E-02    0.677138E+00
    0.232956E-01   -0.969278E-01   -0.177233E-02    0.677530E+00
    0.233708E-01   -0.100793E+00   -0.163935E-02    0.678157E+00
    0.234463E-01   -0.104354E+00   -0.150179E-02    0.679010E+00
    0.235220E-01   -0.107599E+00   -0.136003E-02    0.680078E+00
    0.235980E-01   -0.110517E+00   -0.121449E-02    0.681344E+00
    0.236742E-01   -0.113100E+00   -0.106560E-02    0.682791E+00
    0.237506E-01   -0.115341E+00   -0.913800E-03    0.684398E+00
    0.238273E-01   -0.117233E+00   -0.759554E-03    0.686141E+00
    0.239043E-01   -0.118773E+00   -0.603324E-03    0.687998E+00
    0.239815E-01   -0.119956E+00   -0.445582E-03    0.689943E+00
    0.240589E-01   -0.120780E+00   -0.286800E-03    0.691950E+00
    0.241366E-01   -0.121246E+00   -0.127451E-03    0.693995E+00
    0.242146E-01   -0.121353E+00    0.319942E-04    0.696051E+00
    0.242928E-01   -0.121103E+00    0.191068E-03    0.698094E+00
    0.243712E-01   -0.120499E+00    0.349308E-03    0.700102E+00
    0.244499E-01   -0.119544E+00    0.506260E-03    0.702051E+00
    0.245289E-01   -0.118242E+00    0.661476E-03    0.703922E+00
    0.246081E-01   -0.116599E+00    0.814515E-03    0.705694E+00
    0.246876E-01   -0.114620E+00    0.964947E-03    0.707350E+00
    0.247673E-01   -0.112313E+00    0.111235E-02    0.708874E+00
    0.248473E-01   -0.109685E+00    0.125630E-02    0.710252E+00
    0.249275E-01   -0.106743E+00    0.139640E-02    0.711471E+00
    0.250080E-01   -0.103497E+00    0.153224E-02    0.712520E+00
    0.250888E-01   -0.999542E-01    0.166343E-02    0.713389E+00
    0.251698E-01   -0.961253E-01    0.178959E-02    0.714070E+00
    0.252511E-01   -0.920201E-01    0.191033E-02    0.714558E+00
    0.253327E-01   -0.876494E-01    0.202527E-02    0.714847E+00
    0.254145E-01   -0.830241E-01    0.213404E-02    0.714933E+00
    0.254965E-01   -0.781561E-01    0.223627E-02    0.714816E+00
    0.255789E-01   -0.730578E-01    0.233161E-02    0.714495E+00
    0.256615E-01   -0.677422E-01    0.241967E-02    0.713972E+00
    0.257444E-01   -0.622231E-01    0.250012E-02    0.713250E+00
    0.258275E-01   -0.565149E-01    0.257259E-02    0.712335E+00
    0.259109E-01   -0.506332E-01    0.263674E-02    0.711234E+00
    0.259946E-01   -0.445941E-01    0.269223E-02    0.709957E+00
    0.260785E-01   -0.384149E-01    0.273873E-02    0.708515E+00
    0.261628E-01   -0.321138E-01    0.277592E-02    0.706924E+00
    0.262473E-01   -0.257103E-01    0.280348E-02    0.705201E+00
    0.263320E-01   -0.192246E-01    0.282114E-02    0.703364E+00
    0.264171E-01   -0.126787E-01    0.282862E-02    0.701439E+00
    0.265024E-01   -0.609511E-02    0.282568E-02    0.699448E+00
    0.265880E-01    0.501950E-03    0.281210E-02    0.697422E+00
    0.266738E-01    0.708735E-02    0.278769E-02    0.695391E+00
    0.267600E-01    0.136348E-01    0.275233E-02    0.693388E+00
    0.268464E-01    0.201170E-01    0.270592E-02    0.691446E+00
    0.269331E-01    0.265058E-01    0.264841E-02    0.689603E+00
    0.270201E-01    0.327723E-01    0.257983E-02    0.687893E+00
    0.271073E-01    0.388871E-01    0.250026E-02    0.686351E+00
    0.271949E-01    0.448206E-01    0.240984E-02    0.685010E+00
    0.272827E-01    0.505432E-01    0.230880E-02    0.683901E+00
    0.273708E-01    0.560256E-01    0.219743E-02    0.683049E+00
    0.274592E-01    0.612393E-01    0.207611E-02    0.682476E+00
    0.275479E-01    0.661568E-01    0.194529E-02    0.682197E+00
    0.276368E-01    0.707517E-01    0.180549E-02    0.682219E+00
    0.277261E-01    0.749996E-01    0.165731E-02    0.682544E+00
    0.278156E-01    0.788779E-01    0.150140E-02    0.683165E+00
    0.279055E-01    0.823663E-01    0.133849E-02    0.684069E+00
    0.279956E-01    0.854467E-01    0.116936E-02    0.685234E+00
    0.280860E-01    0.881040E-01    0.994830E-03    0.686636E+00
    0.281767E-01    0.903253E-01    0.815746E-03    0.688241E+00
    0.282677E-01    0.921008E-01    0.632997E-03    0.690014E+00
    0.283590E-01    0.934232E-01    0.447486E-03    0.691917E+00
    0.284506E-01    0.942879E-01    0.260126E-03    0.693910E+00
    0.285424E-01    0.946929E-01    0.718339E-04    0.695950E+00
    0.286346E-01    0.946385E-01   -0.116475E-03    0.697997E+00
    0.287271E-01    0.941275E-01   -0.303896E-03    0.700013E+00
    0.288199E-01    0.931645E-01   -0.489533E-03    0.701960E+00
    0.289129E-01    0.917563E-01   -0.672510E-03    0.703802E+00
    0.290063E-01    0.899114E-01   -0.851966E-03    0.705508E+00
    0.291000E-01    0.876401E-01   -0.102706E-02    0.707050E+00
    0.291940E-01    0.849540E-01   -0.119697E-02    0.708402E+00
    0.292882E-01    0.818662E-01   -0.136090E-02    0.709542E+00
    0.293828E-01    0.783913E-01   -0.151807E-02    0.710453E+00
    0.294777E-01    0.745451E-01   -0.166771E-02    0.711120E+00
    0.295729E-01    0.703445E-01   -0.180909E-02    0.711532E+00
    0.296684E-01    0.658081E-01   -0.194147E-02    0.711682E+00
    0.297642E-01    0.609554E-01   -0.206415E-02    0.711566E+00
    0.298604E-01    0.558074E-01   -0.217644E-02    0.711186E+00
    0.299568E-01    0.503866E-01   -0.227767E-02    0.710544E+00
    0.300535E-01    0.447169E-01   -0.236719E-02    0.709651E+00
    0.301506E-01    0.388238E-01   -0.244437E-02    0.708519E+00
    0.302480E-01    0.327346E-01   -0.250861E-02    0.707166E+00
    0.303456E-01    0.264784E-01   -0.255934E-02    0.705614E+00
    0.304436E-01    0.200861E-01   -0.259604E-02    0.703891E+00
    0.305420E-01    0.135905E-01   -0.261821E-02    0.702029E+00
    0.306406E-01    0.702657E-02   -0.262543E-02    0.700068E+00
    0.307396E-01    0.431111E-03   -0.261734E-02    0.698049E+00
    0.308388E-01   -0.615718E-02   -0.259365E-02    0.696019E+00
    0.309384E-01   -0.126979E-01   -0.255417E-02    0.694029E+00
    0.310383E-01   -0.191491E-01   -0.249880E-02    0.692131E+00
    0.311386E-01   -0.254678E-01   -0.242759E-02    0.690378E+00
    0.312391E-01   -0.316100E-01   -0.234066E-02    0.688823E+00
    0.313400E-01   -0.375318E-01   -0.223833E-02    0.687512E+00
    0.314412E-01   -0.431893E-01   -0.212103E-02    0.686491E+00
    0.315428E-01   -0.485398E-01   -0.198933E-02    0.685792E+00
    0.316446E-01   -0.535420E-01   -0.184399E-02    0.685442E+00
    0.317468E-01   -0.581569E-01   -0.168587E-02    0.685455E+00
    0.318494E-01   -0.623486E-01   -0.151602E-02    0.685831E+00
    0.319522E-01   -0.660846E-01   -0.133558E-02    0.686560E+00
    0.320554E-01   -0.693361E-01   -0.114581E-02    0.687617E+00
    0.321589E-01   -0.720791E-01   -0.948073E-03    0.688969E+00
    0.322628E-01   -0.742937E-01   -0.743814E-03    0.690570E+00
    0.323670E-01   -0.759652E-01   -0.534524E-03    0.692370E+00
    0.324715E-01   -0.770832E-01   -0.321735E-03    0.694311E+00
    0.325764E-01   -0.776421E-01   -0.106999E-03    0.696334E+00
    0.326816E-01   -0.776406E-01    0.108129E-03    0.698379E+00
    0.327871E-01   -0.770817E-01    0.322108E-03    0.700387E+00
    0.328930E-01   -0.759722E-01    0.533414E-03    0.702302E+00
    0.329992E-01   -0.743224E-01    0.740558E-03    0.704074E+00
    0.331058E-01   -0.721461E-01    0.942084E-03    0.705656E+00
    0.332127E-01   -0.694598E-01    0.113658E-02    0.707009E+00
    0.333200E-01   -0.662832E-01    0.132267E-02    0.708100E+00
    0.334276E-01   -0.626384E-01    0.149904E-02    0.708900E+00
    0.335355E-01   -0.585501E-01    0.166440E-02    0.709392E+00
    0.336438E-01   -0.540454E-01    0.181750E-02    0.709562E+00
    0.337525E-01   -0.491540E-01    0.195717E-02    0.709404E+00
    0.338615E-01   -0.439081E-01    0.208225E-02    0.708921E+00
    0.339708E-01   -0.383425E-01    0.219165E-02    0.708124E+00
    0.340805E-01   -0.324947E-01    0.228434E-02    0.707029E+00
    0.341906E-01   -0.264051E-01    0.235934E-02    0.705663E+00
    0.343010E-01   -0.201171E-01    0.241576E-02    0.704061E+00
    0.344118E-01   -0.136770E-01    0.245280E-02    0.702267E+00
    0.345229E-01   -0.713429E-02    0.246975E-02    0.700333E+00
    0.346344E-01   -0.541497E-03    0.246606E-02    0.698319E+00
    0.347463E-01    0.604613E-02    0.244132E-02    0.696292E+00
    0.348585E-01    0.125709E-01    0.239527E-02    0.694323E+00
    0.349711E-01    0.189729E-01    0.232788E-02    0.692488E+00
    0.350840E-01    0.251914E-01    0.223934E-02    0.690858E+00
    0.351973E-01    0.311647E-01    0.213009E-02    0.689502E+00
    0.353110E-01    0.368320E-01    0.200079E-02    0.688481E+00
    0.354250E-01    0.421342E-01    0.185242E-02    0.687842E+00
    0.355394E-01    0.470147E-01    0.168618E-02    0.687616E+00
    0.356542E-01    0.514214E-01    0.150355E-02    0.687816E+00
    0.357693E-01    0.553070E-01    0.130624E-02    0.688434E+00
    0.358848E-01    0.586302E-01    0.109617E-02    0.689444E+00
    0.360007E-01    0.613568E-01    0.875428E-03    0.690801E+00
    0.361170E-01    0.634594E-01    0.646255E-03    0.692443E+00
    0.362336E-01    0.649185E-01    0.410975E-03    0.694299E+00
    0.363506E-01    0.657219E-01    0.171980E-03    0.696289E+00
    0.364680E-01    0.658645E-01   -0.683196E-04    0.698330E+00
    0.365858E-01    0.653483E-01   -0.307517E-03    0.700341E+00
    0.367040E-01    0.641819E-01   -0.543238E-03    0.702243E+00
    0.368225E-01    0.623797E-01   -0.773162E-03    0.703966E+00
    0.369414E-01    0.599616E-01   -0.995035E-03    0.705445E+00
    0.370607E-01    0.569525E-01   -0.120668E-02    0.706630E+00
    0.371804E-01    0.533822E-01   -0.140599E-02    0.707478E+00
    0.373005E-01    0.492847E-01   -0.159098E-02    0.707960E+00
    0.374209E-01    0.446984E-01   -0.175970E-02    0.708058E+00
    0.375418E-01    0.396659E-01   -0.191036E-02    0.707768E+00
    0.376630E-01    0.342340E-01   -0.204122E-02    0.707096E+00
    0.377847E-01    0.284540E-01   -0.215067E-02    0.706066E+00
    0.379067E-01    0.223814E-01   -0.223726E-02    0.704711E+00
    0.380291E-01    0.160764E-01   -0.229963E-02    0.703081E+00
    0.381519E-01    0.960379E-02   -0.233666E-02    0.701238E+00
    0.382751E-01    0.303267E-02   -0.234740E-02    0.699259E+00
    0.383987E-01   -0.356354E-02   -0.233117E-02    0.697230E+00
    0.385227E-01   -0.101078E-01   -0.228758E-02    0.695246E+00
    0.386471E-01   -0.165204E-01   -0.221657E-02    0.693405E+00
    0.387720E-01   -0.227198E-01   -0.211846E-02    0.691805E+00
    0.388972E-01   -0.286243E-01   -0.199399E-02    0.690534E+00
    0.390228E-01   -0.341538E-01   -0.184429E-02    0.689667E+00
    0.391488E-01   -0.392316E-01   -0.167098E-02    0.689258E+00
    0.392752E-01   -0.437861E-01   -0.147607E-02    0.689333E+00
    0.394021E-01   -0.477531E-01   -0.126197E-02    0.689890E+00
