 a		phi		phidot		fde
    0.539444E-04    0.100000E-04   -0.591918E-21    0.374724E-25
    0.541186E-04    0.100000E-04   -0.597550E-21    0.379407E-25
    0.542934E-04    0.100000E-04   -0.603235E-21    0.384148E-25
    0.544687E-04    0.100000E-04   -0.608974E-21    0.388947E-25
    0.546446E-04    0.100000E-04   -0.614767E-21    0.393806E-25
    0.548211E-04    0.100000E-04   -0.620615E-21    0.398726E-25
    0.549981E-04    0.100000E-04   -0.626519E-21    0.403706E-25
    0.551758E-04    0.100000E-04   -0.632478E-21    0.408748E-25
    0.553540E-04    0.100000E-04   -0.638493E-21    0.413852E-25
    0.555327E-04    0.100000E-04   -0.644565E-21    0.419019E-25
    0.557121E-04    0.100000E-04   -0.650695E-21    0.424251E-25
    0.558920E-04    0.100000E-04   -0.656882E-21    0.429547E-25
    0.560725E-04    0.100000E-04   -0.663128E-21    0.434909E-25
    0.562536E-04    0.100000E-04   -0.669433E-21    0.440337E-25
    0.564352E-04    0.100000E-04   -0.675797E-21    0.445832E-25
    0.566175E-04    0.100000E-04   -0.682222E-21    0.451395E-25
    0.568003E-04    0.100000E-04   -0.688707E-21    0.457027E-25
    0.569838E-04    0.100000E-04   -0.695253E-21    0.462728E-25
    0.571678E-04    0.100000E-04   -0.701862E-21    0.468501E-25
    0.573524E-04    0.100000E-04   -0.708532E-21    0.474344E-25
    0.575376E-04    0.100000E-04   -0.715266E-21    0.480260E-25
    0.577234E-04    0.100000E-04   -0.722063E-21    0.486248E-25
    0.579099E-04    0.100000E-04   -0.728924E-21    0.492311E-25
    0.580969E-04    0.100000E-04   -0.735850E-21    0.498449E-25
    0.582845E-04    0.100000E-04   -0.742842E-21    0.504662E-25
    0.584727E-04    0.100000E-04   -0.749899E-21    0.510952E-25
    0.586616E-04    0.100000E-04   -0.757023E-21    0.517320E-25
    0.588510E-04    0.100000E-04   -0.764215E-21    0.523767E-25
    0.590411E-04    0.100000E-04   -0.771474E-21    0.530293E-25
    0.592317E-04    0.100000E-04   -0.778801E-21    0.536900E-25
    0.594230E-04    0.100000E-04   -0.786198E-21    0.543588E-25
    0.596149E-04    0.100000E-04   -0.793664E-21    0.550359E-25
    0.598075E-04    0.100000E-04   -0.801201E-21    0.557213E-25
    0.600006E-04    0.100000E-04   -0.808809E-21    0.564152E-25
    0.601944E-04    0.100000E-04   -0.816489E-21    0.571177E-25
    0.603888E-04    0.100000E-04   -0.824241E-21    0.578288E-25
    0.605838E-04    0.100000E-04   -0.832066E-21    0.585487E-25
    0.607794E-04    0.100000E-04   -0.839965E-21    0.592774E-25
    0.609757E-04    0.100000E-04   -0.847938E-21    0.600152E-25
    0.611727E-04    0.100000E-04   -0.855987E-21    0.607620E-25
    0.613702E-04    0.100000E-04   -0.864111E-21    0.615181E-25
    0.615684E-04    0.100000E-04   -0.872312E-21    0.622834E-25
    0.617672E-04    0.100000E-04   -0.880591E-21    0.630583E-25
    0.619667E-04    0.100000E-04   -0.888947E-21    0.638426E-25
    0.621668E-04    0.100000E-04   -0.897382E-21    0.646366E-25
    0.623676E-04    0.100000E-04   -0.905896E-21    0.654404E-25
    0.625690E-04    0.100000E-04   -0.914491E-21    0.662541E-25
    0.627711E-04    0.100000E-04   -0.923167E-21    0.670778E-25
    0.629738E-04    0.100000E-04   -0.931924E-21    0.679117E-25
    0.631772E-04    0.100000E-04   -0.940764E-21    0.687558E-25
    0.633812E-04    0.100000E-04   -0.949687E-21    0.696103E-25
    0.635859E-04    0.100000E-04   -0.958694E-21    0.704753E-25
    0.637912E-04    0.100000E-04   -0.967786E-21    0.713510E-25
    0.639972E-04    0.100000E-04   -0.976964E-21    0.722375E-25
    0.642039E-04    0.100000E-04   -0.986227E-21    0.731348E-25
    0.644113E-04    0.100000E-04   -0.995579E-21    0.740432E-25
    0.646193E-04    0.100000E-04   -0.100502E-20    0.749628E-25
    0.648280E-04    0.100000E-04   -0.101455E-20    0.758936E-25
    0.650373E-04    0.100000E-04   -0.102416E-20    0.768359E-25
    0.652474E-04    0.100000E-04   -0.103387E-20    0.777898E-25
    0.654581E-04    0.100000E-04   -0.104367E-20    0.787555E-25
    0.656695E-04    0.100000E-04   -0.105356E-20    0.797330E-25
    0.658815E-04    0.100000E-04   -0.106355E-20    0.807225E-25
    0.660943E-04    0.100000E-04   -0.107363E-20    0.817241E-25
    0.663078E-04    0.100000E-04   -0.108380E-20    0.827381E-25
    0.665219E-04    0.100000E-04   -0.109407E-20    0.837645E-25
    0.667367E-04    0.100000E-04   -0.110443E-20    0.848036E-25
    0.669522E-04    0.100000E-04   -0.111490E-20    0.858553E-25
    0.671685E-04    0.100000E-04   -0.112546E-20    0.869200E-25
    0.673854E-04    0.100000E-04   -0.113612E-20    0.879978E-25
    0.676030E-04    0.100000E-04   -0.114688E-20    0.890888E-25
    0.678213E-04    0.100000E-04   -0.115774E-20    0.901932E-25
    0.680404E-04    0.100000E-04   -0.116871E-20    0.913111E-25
    0.682601E-04    0.100000E-04   -0.117977E-20    0.924428E-25
    0.684805E-04    0.100000E-04   -0.119095E-20    0.935883E-25
    0.687017E-04    0.100000E-04   -0.120222E-20    0.947479E-25
    0.689236E-04    0.100000E-04   -0.121360E-20    0.959217E-25
    0.691461E-04    0.100000E-04   -0.122509E-20    0.971099E-25
    0.693694E-04    0.100000E-04   -0.123669E-20    0.983126E-25
    0.695935E-04    0.100000E-04   -0.124840E-20    0.995301E-25
    0.698182E-04    0.100000E-04   -0.126021E-20    0.100763E-24
    0.700437E-04    0.100000E-04   -0.127214E-20    0.102010E-24
    0.702699E-04    0.100000E-04   -0.128418E-20    0.103273E-24
    0.704968E-04    0.100000E-04   -0.129633E-20    0.104551E-24
    0.707245E-04    0.100000E-04   -0.130860E-20    0.105845E-24
    0.709529E-04    0.100000E-04   -0.132098E-20    0.107155E-24
    0.711820E-04    0.100000E-04   -0.133348E-20    0.108481E-24
    0.714119E-04    0.100000E-04   -0.134609E-20    0.109823E-24
    0.716425E-04    0.100000E-04   -0.135882E-20    0.111181E-24
    0.718739E-04    0.100000E-04   -0.137168E-20    0.112556E-24
    0.721060E-04    0.100000E-04   -0.138465E-20    0.113948E-24
    0.723389E-04    0.100000E-04   -0.139774E-20    0.115357E-24
    0.725725E-04    0.100000E-04   -0.141096E-20    0.116783E-24
    0.728069E-04    0.100000E-04   -0.142430E-20    0.118227E-24
    0.730420E-04    0.100000E-04   -0.143777E-20    0.119688E-24
    0.732779E-04    0.100000E-04   -0.145136E-20    0.121167E-24
    0.735145E-04    0.100000E-04   -0.146509E-20    0.122665E-24
    0.737520E-04    0.100000E-04   -0.147893E-20    0.124180E-24
    0.739901E-04    0.100000E-04   -0.149291E-20    0.125714E-24
    0.742291E-04    0.100000E-04   -0.150702E-20    0.127267E-24
    0.744688E-04    0.100000E-04   -0.152127E-20    0.128839E-24
    0.747093E-04    0.100000E-04   -0.153564E-20    0.130430E-24
    0.749506E-04    0.100000E-04   -0.155015E-20    0.132040E-24
    0.751926E-04    0.100000E-04   -0.156480E-20    0.133670E-24
    0.754355E-04    0.100000E-04   -0.157959E-20    0.135320E-24
    0.756791E-04    0.100000E-04   -0.159451E-20    0.136991E-24
    0.759235E-04    0.100000E-04   -0.160957E-20    0.138681E-24
    0.761687E-04    0.100000E-04   -0.162477E-20    0.140392E-24
    0.764147E-04    0.100000E-04   -0.164012E-20    0.142124E-24
    0.766614E-04    0.100000E-04   -0.165561E-20    0.143877E-24
    0.769090E-04    0.100000E-04   -0.167125E-20    0.145652E-24
    0.771574E-04    0.100000E-04   -0.168703E-20    0.147448E-24
    0.774066E-04    0.100000E-04   -0.170296E-20    0.149266E-24
    0.776565E-04    0.100000E-04   -0.171903E-20    0.151106E-24
    0.779073E-04    0.100000E-04   -0.173526E-20    0.152969E-24
    0.781589E-04    0.100000E-04   -0.175164E-20    0.154855E-24
    0.784113E-04    0.100000E-04   -0.176818E-20    0.156763E-24
    0.786646E-04    0.100000E-04   -0.178487E-20    0.158694E-24
    0.789186E-04    0.100000E-04   -0.180171E-20    0.160650E-24
    0.791735E-04    0.100000E-04   -0.181871E-20    0.162629E-24
    0.794292E-04    0.100000E-04   -0.183588E-20    0.164632E-24
    0.796857E-04    0.100000E-04   -0.185320E-20    0.166659E-24
    0.799430E-04    0.100000E-04   -0.187068E-20    0.168711E-24
    0.802012E-04    0.100000E-04   -0.188833E-20    0.170788E-24
    0.804602E-04    0.100000E-04   -0.190614E-20    0.172891E-24
    0.807200E-04    0.100000E-04   -0.192412E-20    0.175019E-24
    0.809807E-04    0.100000E-04   -0.194227E-20    0.177173E-24
    0.812423E-04    0.100000E-04   -0.196059E-20    0.179353E-24
    0.815046E-04    0.100000E-04   -0.197908E-20    0.181559E-24
    0.817678E-04    0.100000E-04   -0.199774E-20    0.183793E-24
    0.820319E-04    0.100000E-04   -0.201657E-20    0.186053E-24
    0.822968E-04    0.100000E-04   -0.203559E-20    0.188341E-24
    0.825626E-04    0.100000E-04   -0.205478E-20    0.190657E-24
    0.828292E-04    0.100000E-04   -0.207414E-20    0.193001E-24
    0.830967E-04    0.100000E-04   -0.209369E-20    0.195374E-24
    0.833651E-04    0.100000E-04   -0.211343E-20    0.197775E-24
    0.836343E-04    0.100000E-04   -0.213334E-20    0.200206E-24
    0.839044E-04    0.100000E-04   -0.215345E-20    0.202666E-24
    0.841754E-04    0.100000E-04   -0.217374E-20    0.205155E-24
    0.844472E-04    0.100000E-04   -0.219422E-20    0.207676E-24
    0.847199E-04    0.100000E-04   -0.221489E-20    0.210226E-24
    0.849935E-04    0.100000E-04   -0.223575E-20    0.212808E-24
    0.852680E-04    0.100000E-04   -0.225681E-20    0.215421E-24
    0.855434E-04    0.100000E-04   -0.227807E-20    0.218065E-24
    0.858196E-04    0.100000E-04   -0.229952E-20    0.220742E-24
    0.860968E-04    0.100000E-04   -0.232118E-20    0.223451E-24
    0.863748E-04    0.100000E-04   -0.234303E-20    0.226194E-24
    0.866538E-04    0.100000E-04   -0.236509E-20    0.228969E-24
    0.869336E-04    0.100000E-04   -0.238736E-20    0.231778E-24
    0.872144E-04    0.100000E-04   -0.240984E-20    0.234621E-24
    0.874960E-04    0.100000E-04   -0.243252E-20    0.237498E-24
    0.877786E-04    0.100000E-04   -0.245541E-20    0.240410E-24
    0.880621E-04    0.100000E-04   -0.247852E-20    0.243358E-24
    0.883465E-04    0.100000E-04   -0.250185E-20    0.246341E-24
    0.886318E-04    0.100000E-04   -0.252539E-20    0.249361E-24
    0.889180E-04    0.100000E-04   -0.254915E-20    0.252417E-24
    0.892052E-04    0.100000E-04   -0.257313E-20    0.255510E-24
    0.894933E-04    0.100000E-04   -0.259734E-20    0.258640E-24
    0.897823E-04    0.100000E-04   -0.262177E-20    0.261808E-24
    0.900722E-04    0.100000E-04   -0.264643E-20    0.265015E-24
    0.903631E-04    0.100000E-04   -0.267132E-20    0.268260E-24
    0.906549E-04    0.100000E-04   -0.269644E-20    0.271545E-24
    0.909477E-04    0.100000E-04   -0.272180E-20    0.274869E-24
    0.912414E-04    0.100000E-04   -0.274739E-20    0.278234E-24
    0.915361E-04    0.100000E-04   -0.277322E-20    0.281639E-24
    0.918317E-04    0.100000E-04   -0.279929E-20    0.285085E-24
    0.921283E-04    0.100000E-04   -0.282560E-20    0.288573E-24
    0.924258E-04    0.100000E-04   -0.285216E-20    0.292103E-24
    0.927243E-04    0.100000E-04   -0.287897E-20    0.295676E-24
    0.930237E-04    0.100000E-04   -0.290602E-20    0.299292E-24
    0.933241E-04    0.100000E-04   -0.293333E-20    0.302952E-24
    0.936255E-04    0.100000E-04   -0.296089E-20    0.306656E-24
    0.939279E-04    0.100000E-04   -0.298871E-20    0.310404E-24
    0.942312E-04    0.100000E-04   -0.301679E-20    0.314198E-24
    0.945355E-04    0.100000E-04   -0.304513E-20    0.318037E-24
    0.948408E-04    0.100000E-04   -0.307373E-20    0.321923E-24
    0.951471E-04    0.100000E-04   -0.310259E-20    0.325856E-24
    0.954544E-04    0.100000E-04   -0.313173E-20    0.329836E-24
    0.957627E-04    0.100000E-04   -0.316114E-20    0.333864E-24
    0.960719E-04    0.100000E-04   -0.319082E-20    0.337941E-24
    0.963822E-04    0.100000E-04   -0.322078E-20    0.342067E-24
    0.966935E-04    0.100000E-04   -0.325101E-20    0.346242E-24
    0.970057E-04    0.100000E-04   -0.328153E-20    0.350468E-24
    0.973190E-04    0.100000E-04   -0.331233E-20    0.354745E-24
    0.976333E-04    0.100000E-04   -0.334341E-20    0.359073E-24
    0.979486E-04    0.100000E-04   -0.337479E-20    0.363453E-24
    0.982649E-04    0.100000E-04   -0.340645E-20    0.367886E-24
    0.985823E-04    0.100000E-04   -0.343841E-20    0.372373E-24
    0.989006E-04    0.100000E-04   -0.347067E-20    0.376913E-24
    0.992200E-04    0.100000E-04   -0.350323E-20    0.381508E-24
    0.995405E-04    0.100000E-04   -0.353609E-20    0.386159E-24
    0.998619E-04    0.100000E-04   -0.356925E-20    0.390865E-24
    0.100184E-03    0.100000E-04   -0.360273E-20    0.395628E-24
    0.100508E-03    0.100000E-04   -0.363651E-20    0.400448E-24
    0.100833E-03    0.100000E-04   -0.367061E-20    0.405327E-24
    0.101158E-03    0.100000E-04   -0.370502E-20    0.410263E-24
    0.101485E-03    0.100000E-04   -0.373976E-20    0.415260E-24
    0.101813E-03    0.100000E-04   -0.377481E-20    0.420316E-24
    0.102141E-03    0.100000E-04   -0.381019E-20    0.425433E-24
    0.102471E-03    0.100000E-04   -0.384590E-20    0.430611E-24
    0.102802E-03    0.100000E-04   -0.388194E-20    0.435851E-24
    0.103134E-03    0.100000E-04   -0.391832E-20    0.441155E-24
    0.103467E-03    0.100000E-04   -0.395503E-20    0.446522E-24
    0.103801E-03    0.100000E-04   -0.399208E-20    0.451954E-24
    0.104137E-03    0.100000E-04   -0.402948E-20    0.457450E-24
    0.104473E-03    0.100000E-04   -0.406722E-20    0.463013E-24
    0.104810E-03    0.100000E-04   -0.410532E-20    0.468642E-24
    0.105149E-03    0.100000E-04   -0.414376E-20    0.474339E-24
    0.105488E-03    0.100000E-04   -0.418257E-20    0.480105E-24
    0.105829E-03    0.100000E-04   -0.422173E-20    0.485939E-24
    0.106171E-03    0.100000E-04   -0.426125E-20    0.491843E-24
    0.106514E-03    0.100000E-04   -0.430114E-20    0.497818E-24
    0.106858E-03    0.100000E-04   -0.434141E-20    0.503865E-24
    0.107203E-03    0.100000E-04   -0.438204E-20    0.509984E-24
    0.107549E-03    0.100000E-04   -0.442305E-20    0.516176E-24
    0.107896E-03    0.100000E-04   -0.446444E-20    0.522443E-24
    0.108245E-03    0.100000E-04   -0.450621E-20    0.528784E-24
    0.108594E-03    0.100000E-04   -0.454838E-20    0.535202E-24
    0.108945E-03    0.100000E-04   -0.459093E-20    0.541696E-24
    0.109297E-03    0.100000E-04   -0.463387E-20    0.548268E-24
    0.109650E-03    0.100000E-04   -0.467721E-20    0.554918E-24
    0.110004E-03    0.100000E-04   -0.472096E-20    0.561649E-24
    0.110359E-03    0.100000E-04   -0.476510E-20    0.568459E-24
    0.110716E-03    0.100000E-04   -0.480966E-20    0.575351E-24
    0.111073E-03    0.100000E-04   -0.485463E-20    0.582326E-24
    0.111432E-03    0.100000E-04   -0.490001E-20    0.589383E-24
    0.111792E-03    0.100000E-04   -0.494582E-20    0.596525E-24
    0.112153E-03    0.100000E-04   -0.499205E-20    0.603753E-24
    0.112515E-03    0.100000E-04   -0.503870E-20    0.611067E-24
    0.112878E-03    0.100000E-04   -0.508579E-20    0.618468E-24
    0.113243E-03    0.100000E-04   -0.513331E-20    0.625957E-24
    0.113609E-03    0.100000E-04   -0.518128E-20    0.633536E-24
    0.113975E-03    0.100000E-04   -0.522968E-20    0.641205E-24
    0.114344E-03    0.100000E-04   -0.527853E-20    0.648966E-24
    0.114713E-03    0.100000E-04   -0.532784E-20    0.656819E-24
    0.115083E-03    0.100000E-04   -0.537760E-20    0.664767E-24
    0.115455E-03    0.100000E-04   -0.542782E-20    0.672808E-24
    0.115828E-03    0.100000E-04   -0.547850E-20    0.680946E-24
    0.116202E-03    0.100000E-04   -0.552965E-20    0.689181E-24
    0.116577E-03    0.100000E-04   -0.558128E-20    0.697514E-24
    0.116954E-03    0.100000E-04   -0.563338E-20    0.705946E-24
    0.117331E-03    0.100000E-04   -0.568596E-20    0.714479E-24
    0.117710E-03    0.100000E-04   -0.573903E-20    0.723113E-24
    0.118090E-03    0.100000E-04   -0.579258E-20    0.731850E-24
    0.118472E-03    0.100000E-04   -0.584663E-20    0.740691E-24
    0.118854E-03    0.100000E-04   -0.590118E-20    0.749638E-24
    0.119238E-03    0.100000E-04   -0.595624E-20    0.758691E-24
    0.119623E-03    0.100000E-04   -0.601180E-20    0.767851E-24
    0.120010E-03    0.100000E-04   -0.606787E-20    0.777121E-24
    0.120397E-03    0.100000E-04   -0.612446E-20    0.786501E-24
    0.120786E-03    0.100000E-04   -0.618158E-20    0.795992E-24
    0.121176E-03    0.100000E-04   -0.623922E-20    0.805597E-24
    0.121567E-03    0.100000E-04   -0.629739E-20    0.815315E-24
    0.121960E-03    0.100000E-04   -0.635610E-20    0.825149E-24
    0.122354E-03    0.100000E-04   -0.641535E-20    0.835100E-24
    0.122749E-03    0.100000E-04   -0.647514E-20    0.845169E-24
    0.123145E-03    0.100000E-04   -0.653549E-20    0.855357E-24
    0.123543E-03    0.100000E-04   -0.659639E-20    0.865667E-24
    0.123942E-03    0.100000E-04   -0.665785E-20    0.876099E-24
    0.124342E-03    0.100000E-04   -0.671988E-20    0.886655E-24
    0.124744E-03    0.100000E-04   -0.678248E-20    0.897336E-24
    0.125147E-03    0.100000E-04   -0.684566E-20    0.908144E-24
    0.125551E-03    0.100000E-04   -0.690942E-20    0.919080E-24
    0.125956E-03    0.100000E-04   -0.697377E-20    0.930146E-24
    0.126363E-03    0.100000E-04   -0.703871E-20    0.941343E-24
    0.126771E-03    0.100000E-04   -0.710424E-20    0.952673E-24
    0.127181E-03    0.100000E-04   -0.717038E-20    0.964137E-24
    0.127591E-03    0.100000E-04   -0.723713E-20    0.975737E-24
    0.128003E-03    0.100000E-04   -0.730450E-20    0.987474E-24
    0.128417E-03    0.100000E-04   -0.737248E-20    0.999351E-24
    0.128831E-03    0.100000E-04   -0.744109E-20    0.101137E-23
    0.129248E-03    0.100000E-04   -0.751033E-20    0.102353E-23
    0.129665E-03    0.100000E-04   -0.758020E-20    0.103583E-23
    0.130084E-03    0.100000E-04   -0.765072E-20    0.104828E-23
    0.130504E-03    0.100000E-04   -0.772189E-20    0.106088E-23
    0.130925E-03    0.100000E-04   -0.779371E-20    0.107362E-23
    0.131348E-03    0.100000E-04   -0.786619E-20    0.108652E-23
    0.131772E-03    0.100000E-04   -0.793934E-20    0.109957E-23
    0.132198E-03    0.100000E-04   -0.801316E-20    0.111277E-23
    0.132625E-03    0.100000E-04   -0.808766E-20    0.112613E-23
    0.133053E-03    0.100000E-04   -0.816285E-20    0.113965E-23
    0.133483E-03    0.100000E-04   -0.823872E-20    0.115332E-23
    0.133914E-03    0.100000E-04   -0.831529E-20    0.116716E-23
    0.134346E-03    0.100000E-04   -0.839257E-20    0.118116E-23
    0.134780E-03    0.100000E-04   -0.847055E-20    0.119533E-23
    0.135215E-03    0.100000E-04   -0.854925E-20    0.120966E-23
    0.135652E-03    0.100000E-04   -0.862867E-20    0.122417E-23
    0.136090E-03    0.100000E-04   -0.870883E-20    0.123884E-23
    0.136530E-03    0.100000E-04   -0.878972E-20    0.125369E-23
    0.136971E-03    0.100000E-04   -0.887135E-20    0.126871E-23
    0.137413E-03    0.100000E-04   -0.895372E-20    0.128391E-23
    0.137857E-03    0.100000E-04   -0.903686E-20    0.129929E-23
    0.138302E-03    0.100000E-04   -0.912076E-20    0.131485E-23
    0.138749E-03    0.100000E-04   -0.920543E-20    0.133060E-23
    0.139197E-03    0.100000E-04   -0.929087E-20    0.134653E-23
    0.139646E-03    0.100000E-04   -0.937710E-20    0.136264E-23
    0.140097E-03    0.100000E-04   -0.946412E-20    0.137895E-23
    0.140550E-03    0.100000E-04   -0.955193E-20    0.139545E-23
    0.141003E-03    0.100000E-04   -0.964055E-20    0.141214E-23
    0.141459E-03    0.100000E-04   -0.972999E-20    0.142903E-23
    0.141916E-03    0.100000E-04   -0.982024E-20    0.144612E-23
    0.142374E-03    0.100000E-04   -0.991132E-20    0.146341E-23
    0.142834E-03    0.100000E-04   -0.100032E-19    0.148091E-23
    0.143295E-03    0.100000E-04   -0.100960E-19    0.149860E-23
    0.143758E-03    0.100000E-04   -0.101896E-19    0.151651E-23
    0.144222E-03    0.100000E-04   -0.102841E-19    0.153463E-23
    0.144688E-03    0.100000E-04   -0.103794E-19    0.155296E-23
    0.145155E-03    0.100000E-04   -0.104756E-19    0.157151E-23
    0.145624E-03    0.100000E-04   -0.105727E-19    0.159027E-23
    0.146094E-03    0.100000E-04   -0.106706E-19    0.160925E-23
    0.146566E-03    0.100000E-04   -0.107695E-19    0.162846E-23
    0.147039E-03    0.100000E-04   -0.108693E-19    0.164789E-23
    0.147514E-03    0.100000E-04   -0.109700E-19    0.166756E-23
    0.147991E-03    0.100000E-04   -0.110716E-19    0.168745E-23
    0.148469E-03    0.100000E-04   -0.111741E-19    0.170757E-23
    0.148948E-03    0.100000E-04   -0.112776E-19    0.172793E-23
    0.149429E-03    0.100000E-04   -0.113820E-19    0.174853E-23
    0.149912E-03    0.100000E-04   -0.114874E-19    0.176937E-23
    0.150396E-03    0.100000E-04   -0.115937E-19    0.179046E-23
    0.150881E-03    0.100000E-04   -0.117010E-19    0.181179E-23
    0.151369E-03    0.100000E-04   -0.118093E-19    0.183338E-23
    0.151858E-03    0.100000E-04   -0.119186E-19    0.185521E-23
    0.152348E-03    0.100000E-04   -0.120289E-19    0.187730E-23
    0.152840E-03    0.100000E-04   -0.121402E-19    0.189965E-23
    0.153334E-03    0.100000E-04   -0.122525E-19    0.192227E-23
    0.153829E-03    0.100000E-04   -0.123658E-19    0.194514E-23
    0.154325E-03    0.100000E-04   -0.124802E-19    0.196829E-23
    0.154824E-03    0.100000E-04   -0.125956E-19    0.199170E-23
    0.155324E-03    0.100000E-04   -0.127121E-19    0.201539E-23
    0.155825E-03    0.100000E-04   -0.128296E-19    0.203936E-23
    0.156329E-03    0.100000E-04   -0.129482E-19    0.206360E-23
    0.156834E-03    0.100000E-04   -0.130679E-19    0.208813E-23
    0.157340E-03    0.100000E-04   -0.131886E-19    0.211295E-23
    0.157848E-03    0.100000E-04   -0.133105E-19    0.213806E-23
    0.158358E-03    0.100000E-04   -0.134335E-19    0.216346E-23
    0.158869E-03    0.100000E-04   -0.135576E-19    0.218915E-23
    0.159382E-03    0.100000E-04   -0.136829E-19    0.221515E-23
    0.159897E-03    0.100000E-04   -0.138092E-19    0.224145E-23
    0.160414E-03    0.100000E-04   -0.139368E-19    0.226806E-23
    0.160932E-03    0.100000E-04   -0.140655E-19    0.229497E-23
    0.161451E-03    0.100000E-04   -0.141953E-19    0.232220E-23
    0.161973E-03    0.100000E-04   -0.143264E-19    0.234975E-23
    0.162496E-03    0.100000E-04   -0.144587E-19    0.237762E-23
    0.163021E-03    0.100000E-04   -0.145921E-19    0.240582E-23
    0.163547E-03    0.100000E-04   -0.147268E-19    0.243434E-23
    0.164075E-03    0.100000E-04   -0.148627E-19    0.246320E-23
    0.164605E-03    0.100000E-04   -0.149998E-19    0.249239E-23
    0.165137E-03    0.100000E-04   -0.151382E-19    0.252192E-23
    0.165670E-03    0.100000E-04   -0.152778E-19    0.255180E-23
    0.166205E-03    0.100000E-04   -0.154188E-19    0.258202E-23
    0.166742E-03    0.100000E-04   -0.155610E-19    0.261260E-23
    0.167280E-03    0.100000E-04   -0.157045E-19    0.264353E-23
    0.167820E-03    0.100000E-04   -0.158493E-19    0.267482E-23
    0.168362E-03    0.100000E-04   -0.159954E-19    0.270648E-23
    0.168906E-03    0.100000E-04   -0.161428E-19    0.273850E-23
    0.169452E-03    0.100000E-04   -0.162916E-19    0.277090E-23
    0.169999E-03    0.100000E-04   -0.164417E-19    0.280367E-23
    0.170548E-03    0.100000E-04   -0.165933E-19    0.283683E-23
    0.171099E-03    0.100000E-04   -0.167461E-19    0.287037E-23
    0.171651E-03    0.100000E-04   -0.169004E-19    0.290429E-23
    0.172206E-03    0.100000E-04   -0.170561E-19    0.293862E-23
    0.172762E-03    0.100000E-04   -0.172132E-19    0.297334E-23
    0.173320E-03    0.100000E-04   -0.173717E-19    0.300846E-23
    0.173879E-03    0.100000E-04   -0.175317E-19    0.304399E-23
    0.174441E-03    0.100000E-04   -0.176931E-19    0.307994E-23
    0.175004E-03    0.100000E-04   -0.178560E-19    0.311630E-23
    0.175569E-03    0.100000E-04   -0.180203E-19    0.315308E-23
    0.176136E-03    0.100000E-04   -0.181862E-19    0.319029E-23
    0.176705E-03    0.100000E-04   -0.183535E-19    0.322793E-23
    0.177276E-03    0.100000E-04   -0.185224E-19    0.326601E-23
    0.177848E-03    0.100000E-04   -0.186928E-19    0.330453E-23
    0.178423E-03    0.100000E-04   -0.188648E-19    0.334349E-23
    0.178999E-03    0.100000E-04   -0.190383E-19    0.338291E-23
    0.179577E-03    0.100000E-04   -0.192134E-19    0.342278E-23
    0.180157E-03    0.100000E-04   -0.193901E-19    0.346311E-23
    0.180739E-03    0.100000E-04   -0.195683E-19    0.350391E-23
    0.181322E-03    0.100000E-04   -0.197482E-19    0.354519E-23
    0.181908E-03    0.100000E-04   -0.199298E-19    0.358694E-23
    0.182496E-03    0.100000E-04   -0.201129E-19    0.362917E-23
    0.183085E-03    0.100000E-04   -0.202978E-19    0.367189E-23
    0.183676E-03    0.100000E-04   -0.204843E-19    0.371510E-23
    0.184269E-03    0.100000E-04   -0.206725E-19    0.375882E-23
    0.184864E-03    0.100000E-04   -0.208624E-19    0.380304E-23
    0.185461E-03    0.100000E-04   -0.210540E-19    0.384777E-23
    0.186060E-03    0.100000E-04   -0.212474E-19    0.389302E-23
    0.186661E-03    0.100000E-04   -0.214425E-19    0.393879E-23
    0.187264E-03    0.100000E-04   -0.216394E-19    0.398509E-23
    0.187869E-03    0.100000E-04   -0.218381E-19    0.403192E-23
    0.188476E-03    0.100000E-04   -0.220385E-19    0.407929E-23
    0.189084E-03    0.100000E-04   -0.222408E-19    0.412721E-23
    0.189695E-03    0.100000E-04   -0.224449E-19    0.417568E-23
    0.190307E-03    0.100000E-04   -0.226509E-19    0.422471E-23
    0.190922E-03    0.100000E-04   -0.228587E-19    0.427431E-23
    0.191539E-03    0.100000E-04   -0.230684E-19    0.432448E-23
    0.192157E-03    0.100000E-04   -0.232800E-19    0.437522E-23
    0.192778E-03    0.100000E-04   -0.234936E-19    0.442655E-23
    0.193400E-03    0.100000E-04   -0.237090E-19    0.447848E-23
    0.194025E-03    0.100000E-04   -0.239264E-19    0.453100E-23
    0.194652E-03    0.100000E-04   -0.241458E-19    0.458412E-23
    0.195280E-03    0.100000E-04   -0.243671E-19    0.463786E-23
    0.195911E-03    0.100000E-04   -0.245904E-19    0.469221E-23
    0.196544E-03    0.100000E-04   -0.248158E-19    0.474719E-23
    0.197178E-03    0.100000E-04   -0.250432E-19    0.480280E-23
    0.197815E-03    0.100000E-04   -0.252727E-19    0.485905E-23
    0.198454E-03    0.100000E-04   -0.255042E-19    0.491595E-23
    0.199095E-03    0.100000E-04   -0.257378E-19    0.497350E-23
    0.199738E-03    0.100000E-04   -0.259735E-19    0.503172E-23
    0.200383E-03    0.100000E-04   -0.262114E-19    0.509060E-23
    0.201030E-03    0.100000E-04   -0.264514E-19    0.515016E-23
    0.201679E-03    0.100000E-04   -0.266936E-19    0.521040E-23
    0.202330E-03    0.100000E-04   -0.269379E-19    0.527133E-23
